stat	value
thetaS_last_obs_p_mean	0.9883479
thetaI_last_obs_p_mean	0.0001957326
thetaR_last_obs_p_mean	0.01145635
thetaS_last_obs_p_ci_low	0.9879225
thetaS_last_obs_p_ci_med	0.9883481
thetaS_last_obs_p_ci_up	0.9887718
thetaI_last_obs_p_ci_low	0.0001429784
thetaI_last_obs_p_ci_med	0.0001947941
thetaI_last_obs_p_ci_up	0.0002534109
thetaR_last_obs_p_ci_low	0.01103729
thetaR_last_obs_p_ci_med	0.01145606
thetaR_last_obs_p_ci_up	0.01187772
R0_p_mean	0.9629162
R0_p_ci_low	0.516752
R0_p_ci_med	0.8939765
R0_p_ci_up	1.873928
gamma_p_mean	0.06641187
gamma_p_ci_low	0.007555301
gamma_p_ci_med	0.05663861
gamma_p_ci_up	0.1793013
beta_p_mean	0.05878524
beta_p_ci_low	0.008827468
beta_p_ci_med	0.04852399
beta_p_ci_up	0.1629846
incidence_mean	0.001622424
incidence_ci_low	0.0002505118
incidence_ci_median	0.001340716
incidence_ci_up	0.004418126
thetaI_tp1_mean	7.472707e-05
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.0008237351
thetaR_tp1_mean	0.01203877
thetaR_tp1_ci_low	0.006211457
thetaR_tp1_ci_med	0.01180185
thetaR_tp1_ci_up	0.01923531
Y_tp1_mean	7.474862e-05
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.0008199324
R_tp1_mean	0.0120387
R_tp1_ci_low	0.006192788
R_tp1_ci_med	0.01179478
R_tp1_ci_up	0.01925051
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01203877
thetaR_max_ci_low	0.006211457
thetaR_max_ci_med	0.01180185
thetaR_max_ci_up	0.01923531
cumInf_mean	0.01211349
cumInf_ci_low	0.006230812
cumInf_ci_med	0.01185222
cumInf_ci_up	0.0194475
dthetaI_tp1_date	06/29/21
first_tp_mean	12/30/20
first_tp_ci_low	12/12/20
first_tp_ci_med	12/22/20
first_tp_ci_up	01/26/21
dthetaI_tp2_date	06/29/21
second_tp_mean	01/01/21
second_tp_ci_low	12/12/20
second_tp_ci_med	12/23/20
second_tp_ci_up	01/27/21
end_p_mean	04/05/21
end_p_ci_low	02/11/21
end_p_ci_med	03/22/21
end_p_ci_up	06/29/21
begin_str	12/12/2020
