date	value	incidence	scenario	lower_ci	upper_ci
2021-03-27	40966	NA	Observed	NA	NA
2021-03-28	41103	137	Observed	NA	NA
2021-03-29	41228	125	Observed	NA	NA
2021-03-30	41343	115	Observed	NA	NA
2021-03-31	41470	127	Observed	NA	NA
2021-04-01	41730	260	Observed	NA	NA
2021-04-02	41943	213	Observed	NA	NA
2021-04-03	42134	191	Observed	NA	NA
2021-04-04	42361	227	Observed	NA	NA
2021-04-05	42541	180	Observed	NA	NA
2021-04-06	42778	237	Observed	NA	NA
2021-04-07	42951	173	Observed	NA	NA
2021-04-08	43244	293	Observed	NA	NA
2021-04-09	43467	223	Observed	NA	NA
2021-04-10	43739	272	Observed	NA	NA
2021-04-11	44045	306	Observed	NA	NA
2021-04-12	44557	512	Observed	NA	NA
2021-04-13	44975	418	Observed	NA	NA
2021-04-14	45451	476	Observed	NA	NA
2021-04-15	45864	413	Observed	NA	NA
2021-04-16	46395	531	Observed	NA	NA
2021-04-17	47110	715	Observed	NA	NA
2021-04-18	47773	663	Observed	NA	NA
2021-04-19	48338	565	Observed	NA	NA
2021-04-20	48976	638	Observed	NA	NA
2021-04-21	49595	619	Observed	NA	NA
2021-04-22	50582	987	Observed	NA	NA
2021-04-23	51374	792	Observed	NA	NA
2021-04-24	52273	899	Observed	NA	NA
2021-04-25	53281	1008	Observed	NA	NA
2021-04-26	54028	747	Observed	NA	NA
2021-04-27	55049	1021	Observed	NA	NA
2021-04-28	56307	1258	Observed	NA	NA
2021-04-29	57429	1122	Observed	NA	NA
2021-04-30	58624	1195	Observed	NA	NA
2021-05-01	60003	1379	Observed	NA	NA
2021-05-02	61363	1360	Observed	NA	NA
2021-05-03	62162	799	Observed	NA	NA
2021-05-04	63300	1138	Observed	NA	NA
2021-05-05	65119	1819	Observed	NA	NA
2021-05-06	66629	1510	Observed	NA	NA
2021-05-07	68375	1746	Observed	NA	NA
2021-05-08	70078	1703	Observed	NA	NA
2021-05-09	71711	1633	Observed	NA	NA
2021-05-10	72977	1266	Observed	NA	NA
2021-05-11	75120	NA	Soc. Dist. + Travel Ban	71615	78692
2021-05-12	76593	1473	Soc. Dist. + Travel Ban	72347	80931
2021-05-13	78096	1503	Soc. Dist. + Travel Ban	73127	83191
2021-05-14	79630	1534	Soc. Dist. + Travel Ban	73958	85428
2021-05-15	81194	1564	Soc. Dist. + Travel Ban	74831	87729
2021-05-16	82789	1595	Soc. Dist. + Travel Ban	75726	90048
2021-05-17	84416	1627	Soc. Dist. + Travel Ban	76632	92427
2021-05-18	86072	1656	Soc. Dist. + Travel Ban	77591	94838
2021-05-19	87764	1692	Soc. Dist. + Travel Ban	78565	97290
2021-05-20	89486	1722	Soc. Dist. + Travel Ban	79574	99776
2021-05-21	91242	1756	Soc. Dist. + Travel Ban	80547	102333
