stat	value
thetaS_last_obs_p_mean	0.9376738
thetaI_last_obs_p_mean	0.01597215
thetaR_last_obs_p_mean	0.04635402
thetaS_last_obs_p_ci_low	0.9358889
thetaS_last_obs_p_ci_med	0.9376767
thetaS_last_obs_p_ci_up	0.9394441
thetaI_last_obs_p_ci_low	0.01502093
thetaI_last_obs_p_ci_med	0.01596034
thetaI_last_obs_p_ci_up	0.01698899
thetaR_last_obs_p_ci_low	0.04485689
thetaR_last_obs_p_ci_med	0.0463562
thetaR_last_obs_p_ci_up	0.04783512
R0_p_mean	1.515906
R0_p_ci_low	1.178154
R0_p_ci_med	1.497332
R0_p_ci_up	1.963424
gamma_p_mean	0.08282932
gamma_p_ci_low	0.05171172
gamma_p_ci_med	0.08281061
gamma_p_ci_up	0.1138785
beta_p_mean	0.1239814
beta_p_ci_low	0.08232095
beta_p_ci_med	0.1240707
beta_p_ci_up	0.1650897
incidence_mean	0.5174319
incidence_ci_low	0.2207629
incidence_ci_median	0.5288097
incidence_ci_up	0.7556671
thetaI_tp1_mean	0.01073112
thetaI_tp1_ci_low	0.009994046
thetaI_tp1_ci_med	0.01073057
thetaI_tp1_ci_up	0.01146752
thetaR_tp1_mean	0.01296251
thetaR_tp1_ci_low	0.01222216
thetaR_tp1_ci_med	0.01296134
thetaR_tp1_ci_up	0.01371309
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.3019801
R_tp1_ci_low	0.05122663
R_tp1_ci_med	0.2784537
R_tp1_ci_up	0.6727012
thetaI_tp2_mean	0.01996727
thetaI_tp2_ci_low	0.01900092
thetaI_tp2_ci_med	0.01996089
thetaI_tp2_ci_up	0.02096371
thetaR_tp2_mean	0.02708804
thetaR_tp2_ci_low	0.02600983
thetaR_tp2_ci_med	0.02708937
thetaR_tp2_ci_up	0.02815518
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.5181055
thetaR_max_ci_low	0.2239707
thetaR_max_ci_med	0.5290695
thetaR_max_ci_up	0.756573
cumInf_mean	0.5327844
cumInf_ci_low	0.2349363
cumInf_ci_med	0.5443038
cumInf_ci_up	0.7716573
dthetaI_tp1_date	04/21/21
first_tp_mean	04/24/21
first_tp_ci_low	04/21/21
first_tp_ci_med	04/22/21
first_tp_ci_up	06/11/21
dthetaI_tp2_date	05/02/21
second_tp_mean	05/02/21
second_tp_ci_low	04/26/21
second_tp_ci_med	04/30/21
second_tp_ci_up	07/07/21
end_p_mean	10/11/21
end_p_ci_low	10/12/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
