Dates	variable	value	upper_ci	color	type
2020-06-14	mod_2	7660	40176	Soc. Dist. + Travel Ban	solid
2020-06-14	mod_3	16902	102284	No Intervention	solid
2020-06-14	mod_4	7365	38548	Moderate return	solid
2020-06-14	mod_5	15374	92399	Normal (pre-intervention)	solid
2020-06-14	mod_6	5444	27192	Cautious return	solid
2020-06-15	mod_2	8074	43139	Soc. Dist. + Travel Ban	solid
2020-06-15	mod_3	19166	119486	No Intervention	solid
2020-06-15	mod_4	7757	41646	Moderate return	solid
2020-06-15	mod_5	17391	107564	Normal (pre-intervention)	solid
2020-06-15	mod_6	5595	28321	Cautious return	solid
2020-06-16	mod_2	8524	46746	Soc. Dist. + Travel Ban	solid
2020-06-16	mod_3	21819	139093	No Intervention	solid
2020-06-16	mod_4	8181	44846	Moderate return	solid
2020-06-16	mod_5	19760	125365	Normal (pre-intervention)	solid
2020-06-16	mod_6	5751	29750	Cautious return	solid
2020-06-17	mod_2	9013	50755	Soc. Dist. + Travel Ban	solid
2020-06-17	mod_3	24935	163198	No Intervention	solid
2020-06-17	mod_4	8637	48263	Moderate return	solid
2020-06-17	mod_5	22542	146444	Normal (pre-intervention)	solid
2020-06-17	mod_6	5910	31047	Cautious return	solid
2020-06-18	mod_2	9537	54784	Soc. Dist. + Travel Ban	solid
2020-06-18	mod_3	28623	191181	No Intervention	solid
2020-06-18	mod_4	9128	52356	Moderate return	solid
2020-06-18	mod_5	25831	171428	Normal (pre-intervention)	solid
2020-06-18	mod_6	6072	32530	Cautious return	solid
2020-06-19	mod_2	10100	59036	Soc. Dist. + Travel Ban	solid
2020-06-19	mod_3	32972	223841	No Intervention	solid
2020-06-19	mod_4	9656	56683	Moderate return	solid
2020-06-19	mod_5	29699	200068	Normal (pre-intervention)	solid
2020-06-19	mod_6	6245	34026	Cautious return	solid
2020-06-20	mod_2	10718	64129	Soc. Dist. + Travel Ban	solid
2020-06-20	mod_3	38114	262365	No Intervention	solid
2020-06-20	mod_4	10231	61332	Moderate return	solid
2020-06-20	mod_5	34261	233503	Normal (pre-intervention)	solid
2020-06-20	mod_6	6418	35555	Cautious return	solid
2020-06-21	mod_2	11388	69115	Soc. Dist. + Travel Ban	solid
2020-06-21	mod_3	44172	308853	No Intervention	solid
2020-06-21	mod_4	10858	66225	Moderate return	solid
2020-06-21	mod_5	39642	273068	Normal (pre-intervention)	solid
2020-06-21	mod_6	6595	37251	Cautious return	solid
2020-06-22	mod_2	12121	75028	Soc. Dist. + Travel Ban	solid
2020-06-22	mod_3	51325	361859	No Intervention	solid
2020-06-22	mod_4	11541	71609	Moderate return	solid
2020-06-22	mod_5	45976	321176	Normal (pre-intervention)	solid
2020-06-22	mod_6	6781	38929	Cautious return	solid
2020-06-23	mod_2	12912	81421	Soc. Dist. + Travel Ban	solid
2020-06-23	mod_3	59740	425657	No Intervention	solid
2020-06-23	mod_4	12287	77588	Moderate return	solid
2020-06-23	mod_5	53430	376052	Normal (pre-intervention)	solid
2020-06-23	mod_6	6975	40560	Cautious return	solid
2020-06-24	mod_2	13779	87944	Soc. Dist. + Travel Ban	solid
2020-06-24	mod_3	69601	498879	No Intervention	solid
2020-06-24	mod_4	13098	84348	Moderate return	solid
2020-06-24	mod_5	62170	442007	Normal (pre-intervention)	solid
2020-06-24	mod_6	7177	42297	Cautious return	solid
2020-06-25	mod_2	14729	95693	Soc. Dist. + Travel Ban	solid
2020-06-25	mod_3	81110	587259	No Intervention	solid
2020-06-25	mod_4	13984	91225	Moderate return	solid
2020-06-25	mod_5	72366	518025	Normal (pre-intervention)	solid
2020-06-25	mod_6	7387	43980	Cautious return	solid
2020-06-26	mod_2	15772	103948	Soc. Dist. + Travel Ban	solid
2020-06-26	mod_3	94493	688355	No Intervention	solid
2020-06-26	mod_4	14957	99559	Moderate return	solid
2020-06-26	mod_5	84227	608338	Normal (pre-intervention)	solid
2020-06-26	mod_6	7611	46222	Cautious return	solid
2020-06-27	mod_2	16914	112941	Soc. Dist. + Travel Ban	solid
2020-06-27	mod_3	109956	810166	No Intervention	solid
2020-06-27	mod_4	16022	107965	Moderate return	solid
2020-06-27	mod_5	97972	715606	Normal (pre-intervention)	solid
2020-06-27	mod_6	7836	48165	Cautious return	solid
2020-06-28	mod_2	18173	122295	Soc. Dist. + Travel Ban	solid
2020-06-28	mod_3	127765	951317	No Intervention	solid
2020-06-28	mod_4	17197	116799	Moderate return	solid
2020-06-28	mod_5	113792	840167	Normal (pre-intervention)	solid
2020-06-28	mod_6	8072	50401	Cautious return	solid
2020-06-29	mod_2	19563	133073	Soc. Dist. + Travel Ban	solid
2020-06-29	mod_3	148146	1119094	No Intervention	solid
2020-06-29	mod_4	18476	127612	Moderate return	solid
2020-06-29	mod_5	131941	985079	Normal (pre-intervention)	solid
2020-06-29	mod_6	8317	52540	Cautious return	solid
2020-06-30	mod_2	21086	144579	Soc. Dist. + Travel Ban	solid
2020-06-30	mod_3	171312	1315306	No Intervention	solid
2020-06-30	mod_4	19898	138691	Moderate return	solid
2020-06-30	mod_5	152612	1156196	Normal (pre-intervention)	solid
2020-06-30	mod_6	8570	54978	Cautious return	solid
2020-07-01	mod_2	22775	157517	Soc. Dist. + Travel Ban	solid
2020-07-01	mod_3	197512	1542794	No Intervention	solid
2020-07-01	mod_4	21456	149966	Moderate return	solid
2020-07-01	mod_5	176000	1353770	Normal (pre-intervention)	solid
2020-07-01	mod_6	8841	57509	Cautious return	solid
2020-07-02	mod_2	24624	170481	Soc. Dist. + Travel Ban	solid
2020-07-02	mod_3	226916	1805886	No Intervention	solid
2020-07-02	mod_4	23168	163034	Moderate return	solid
2020-07-02	mod_5	202332	1584406	Normal (pre-intervention)	solid
2020-07-02	mod_6	9125	59818	Cautious return	solid
2020-07-03	mod_2	26664	185247	Soc. Dist. + Travel Ban	solid
2020-07-03	mod_3	259756	2117005	No Intervention	solid
2020-07-03	mod_4	25058	177068	Moderate return	solid
2020-07-03	mod_5	231817	1859766	Normal (pre-intervention)	solid
2020-07-03	mod_6	9421	62131	Cautious return	solid
2020-07-04	mod_2	28911	202133	Soc. Dist. + Travel Ban	solid
2020-07-04	mod_3	296236	2478633	No Intervention	solid
2020-07-04	mod_4	27142	193113	Moderate return	solid
2020-07-04	mod_5	264639	2173908	Normal (pre-intervention)	solid
2020-07-04	mod_6	9732	65192	Cautious return	solid
2020-07-05	mod_2	31400	219161	Soc. Dist. + Travel Ban	solid
2020-07-05	mod_3	336492	2890333	No Intervention	solid
2020-07-05	mod_4	29438	210102	Moderate return	solid
2020-07-05	mod_5	300984	2538487	Normal (pre-intervention)	solid
2020-07-05	mod_6	10062	67681	Cautious return	solid
2020-07-06	mod_2	34133	237924	Soc. Dist. + Travel Ban	solid
2020-07-06	mod_3	380695	3369756	No Intervention	solid
2020-07-06	mod_4	31962	226531	Moderate return	solid
2020-07-06	mod_5	341005	2960263	Normal (pre-intervention)	solid
2020-07-06	mod_6	10407	70816	Cautious return	solid
2020-07-07	mod_2	37135	259645	Soc. Dist. + Travel Ban	solid
2020-07-07	mod_3	428950	3912591	No Intervention	solid
2020-07-07	mod_4	34753	247885	Moderate return	solid
2020-07-07	mod_5	384766	3442477	Normal (pre-intervention)	solid
2020-07-07	mod_6	10774	73831	Cautious return	solid
2020-07-08	mod_2	40439	282727	Soc. Dist. + Travel Ban	solid
2020-07-08	mod_3	481362	4535857	No Intervention	solid
2020-07-08	mod_4	37807	269505	Moderate return	solid
2020-07-08	mod_5	432394	3982500	Normal (pre-intervention)	solid
2020-07-08	mod_6	11157	77088	Cautious return	solid
2020-07-09	mod_2	44070	306685	Soc. Dist. + Travel Ban	solid
2020-07-09	mod_3	537964	5240910	No Intervention	solid
2020-07-09	mod_4	41164	292934	Moderate return	solid
2020-07-09	mod_5	484010	4611136	Normal (pre-intervention)	solid
2020-07-09	mod_6	11561	80756	Cautious return	solid
2020-07-10	mod_2	48038	333757	Soc. Dist. + Travel Ban	solid
2020-07-10	mod_3	598826	6011738	No Intervention	solid
2020-07-10	mod_4	44841	317562	Moderate return	solid
2020-07-10	mod_5	539641	5302409	Normal (pre-intervention)	solid
2020-07-10	mod_6	11990	83978	Cautious return	solid
2020-07-11	mod_2	52390	364089	Soc. Dist. + Travel Ban	solid
2020-07-11	mod_3	663962	6881379	No Intervention	solid
2020-07-11	mod_4	48864	345475	Moderate return	solid
2020-07-11	mod_5	599383	6083079	Normal (pre-intervention)	solid
2020-07-11	mod_6	12445	87974	Cautious return	solid
2020-07-12	mod_2	57144	395665	Soc. Dist. + Travel Ban	solid
2020-07-12	mod_3	733381	7810006	No Intervention	solid
2020-07-12	mod_4	53278	377206	Moderate return	solid
2020-07-12	mod_5	663226	6947067	Normal (pre-intervention)	solid
2020-07-12	mod_6	12919	91438	Cautious return	solid
2020-07-13	mod_2	62301	431071	Soc. Dist. + Travel Ban	solid
2020-07-13	mod_3	807026	8834864	No Intervention	solid
2020-07-13	mod_4	58079	410314	Moderate return	solid
2020-07-13	mod_5	731091	7878081	Normal (pre-intervention)	solid
2020-07-13	mod_6	13427	95610	Cautious return	solid
2020-07-14	mod_2	67943	470292	Soc. Dist. + Travel Ban	solid
2020-07-14	mod_3	884828	9923178	No Intervention	solid
2020-07-14	mod_4	63306	447293	Moderate return	solid
2020-07-14	mod_5	803004	8883758	Normal (pre-intervention)	solid
2020-07-14	mod_6	13968	99510	Cautious return	solid
2020-07-15	mod_2	74038	511052	Soc. Dist. + Travel Ban	solid
2020-07-15	mod_3	966754	11022766	No Intervention	solid
2020-07-15	mod_4	68982	486382	Moderate return	solid
2020-07-15	mod_5	878922	9931888	Normal (pre-intervention)	solid
2020-07-15	mod_6	14543	103355	Cautious return	solid
2020-07-16	mod_2	80639	556588	Soc. Dist. + Travel Ban	solid
2020-07-16	mod_3	1052706	12208437	No Intervention	solid
2020-07-16	mod_4	75142	529423	Moderate return	solid
2020-07-16	mod_5	958792	11064155	Normal (pre-intervention)	solid
2020-07-16	mod_6	15150	107765	Cautious return	solid
2020-07-17	mod_2	87778	606773	Soc. Dist. + Travel Ban	solid
2020-07-17	mod_3	1142529	13398222	No Intervention	solid
2020-07-17	mod_4	81825	576511	Moderate return	solid
2020-07-17	mod_5	1042413	12229897	Normal (pre-intervention)	solid
2020-07-17	mod_6	15797	112817	Cautious return	solid
2020-07-18	mod_2	95464	663678	Soc. Dist. + Travel Ban	solid
2020-07-18	mod_3	1236091	14615536	No Intervention	solid
2020-07-18	mod_4	89024	625137	Moderate return	solid
2020-07-18	mod_5	1129816	13389291	Normal (pre-intervention)	solid
2020-07-18	mod_6	16486	117772	Cautious return	solid
2020-07-19	mod_2	103734	723654	Soc. Dist. + Travel Ban	solid
2020-07-19	mod_3	1333305	15855394	No Intervention	solid
2020-07-19	mod_4	96792	683009	Moderate return	solid
2020-07-19	mod_5	1220853	14601305	Normal (pre-intervention)	solid
2020-07-19	mod_6	17217	122120	Cautious return	solid
2020-07-20	mod_2	112586	788536	Soc. Dist. + Travel Ban	solid
2020-07-20	mod_3	1434023	17166018	No Intervention	solid
2020-07-20	mod_4	105130	742216	Moderate return	solid
2020-07-20	mod_5	1315326	15827530	Normal (pre-intervention)	solid
2020-07-20	mod_6	17993	127411	Cautious return	solid
2020-07-21	mod_2	122067	859253	Soc. Dist. + Travel Ban	solid
2020-07-21	mod_3	1538041	18462044	No Intervention	solid
2020-07-21	mod_4	114076	807833	Moderate return	solid
2020-07-21	mod_5	1413115	17091384	Normal (pre-intervention)	solid
2020-07-21	mod_6	18811	133747	Cautious return	solid
2020-07-22	mod_2	132174	934492	Soc. Dist. + Travel Ban	solid
2020-07-22	mod_3	1645119	19750531	No Intervention	solid
2020-07-22	mod_4	123631	879127	Moderate return	solid
2020-07-22	mod_5	1514014	18368257	Normal (pre-intervention)	solid
2020-07-22	mod_6	19684	138846	Cautious return	solid
2020-07-23	mod_2	142953	1022220	Soc. Dist. + Travel Ban	solid
2020-07-23	mod_3	1755149	21030494	No Intervention	solid
2020-07-23	mod_4	133821	957428	Moderate return	solid
2020-07-23	mod_5	1617916	19650699	Normal (pre-intervention)	solid
2020-07-23	mod_6	20618	144935	Cautious return	solid
2020-07-24	mod_2	154381	1111733	Soc. Dist. + Travel Ban	solid
2020-07-24	mod_3	1867982	22331502	No Intervention	solid
2020-07-24	mod_4	144666	1043482	Moderate return	solid
2020-07-24	mod_5	1724602	20992714	Normal (pre-intervention)	solid
2020-07-24	mod_6	21607	151051	Cautious return	solid
2020-07-25	mod_2	166489	1209824	Soc. Dist. + Travel Ban	solid
2020-07-25	mod_3	1983397	23628060	No Intervention	solid
2020-07-25	mod_4	156175	1136157	Moderate return	solid
2020-07-25	mod_5	1834001	22281025	Normal (pre-intervention)	solid
2020-07-25	mod_6	22656	158031	Cautious return	solid
2020-07-26	mod_2	179301	1320455	Soc. Dist. + Travel Ban	solid
2020-07-26	mod_3	2101187	24951769	No Intervention	solid
2020-07-26	mod_4	168347	1236102	Moderate return	solid
2020-07-26	mod_5	1945836	23586607	Normal (pre-intervention)	solid
2020-07-26	mod_6	23772	164838	Cautious return	solid
2020-07-27	mod_2	192804	1433959	Soc. Dist. + Travel Ban	solid
2020-07-27	mod_3	2221154	26259695	No Intervention	solid
2020-07-27	mod_4	181232	1340925	Moderate return	solid
2020-07-27	mod_5	2059951	24871376	Normal (pre-intervention)	solid
2020-07-27	mod_6	24951	171626	Cautious return	solid
2020-07-28	mod_2	207058	1559931	Soc. Dist. + Travel Ban	solid
2020-07-28	mod_3	2343180	27479723	No Intervention	solid
2020-07-28	mod_4	194829	1460623	Moderate return	solid
2020-07-28	mod_5	2176172	26099521	Normal (pre-intervention)	solid
2020-07-28	mod_6	26211	178691	Cautious return	solid
2020-07-29	mod_2	222010	1693907	Soc. Dist. + Travel Ban	solid
2020-07-29	mod_3	2467068	28672547	No Intervention	solid
2020-07-29	mod_4	209132	1589576	Moderate return	solid
2020-07-29	mod_5	2294258	27308742	Normal (pre-intervention)	solid
2020-07-29	mod_6	27539	186922	Cautious return	solid
2020-07-30	mod_2	237676	1845663	Soc. Dist. + Travel Ban	solid
2020-07-30	mod_3	2592621	29786412	No Intervention	solid
2020-07-30	mod_4	224145	1728405	Moderate return	solid
2020-07-30	mod_5	2414116	28514336	Normal (pre-intervention)	solid
2020-07-30	mod_6	28951	194121	Cautious return	solid
2020-07-31	mod_2	254086	2002555	Soc. Dist. + Travel Ban	solid
2020-07-31	mod_3	2719708	30824638	No Intervention	solid
2020-07-31	mod_4	239915	1876975	Moderate return	solid
2020-07-31	mod_5	2535485	29680885	Normal (pre-intervention)	solid
2020-07-31	mod_6	30444	202820	Cautious return	solid
2020-08-01	mod_2	271252	2176133	Soc. Dist. + Travel Ban	solid
2020-08-01	mod_3	2848094	31871035	No Intervention	solid
2020-08-01	mod_4	256412	2037547	Moderate return	solid
2020-08-01	mod_5	2658179	30737473	Normal (pre-intervention)	solid
2020-08-01	mod_6	32030	212294	Cautious return	solid
2020-08-02	mod_2	289118	2368258	Soc. Dist. + Travel Ban	solid
2020-08-02	mod_3	2977636	32851532	No Intervention	solid
2020-08-02	mod_4	273638	2207240	Moderate return	solid
2020-08-02	mod_5	2782155	31713350	Normal (pre-intervention)	solid
2020-08-02	mod_6	33701	221145	Cautious return	solid
2020-08-03	mod_2	307723	2568019	Soc. Dist. + Travel Ban	solid
2020-08-03	mod_3	3108132	33747334	No Intervention	solid
2020-08-03	mod_4	291552	2396337	Moderate return	solid
2020-08-03	mod_5	2907205	32704603	Normal (pre-intervention)	solid
2020-08-03	mod_6	35468	231012	Cautious return	solid
2020-08-04	mod_2	327059	2786742	Soc. Dist. + Travel Ban	solid
2020-08-04	mod_3	3239467	34565049	No Intervention	solid
2020-08-04	mod_4	310219	2599558	Moderate return	solid
2020-08-04	mod_5	3033024	33607977	Normal (pre-intervention)	solid
2020-08-04	mod_6	37338	240543	Cautious return	solid
2020-08-05	mod_2	347119	3016587	Soc. Dist. + Travel Ban	solid
2020-08-05	mod_3	3371400	35399730	No Intervention	solid
2020-08-05	mod_4	329581	2818554	Moderate return	solid
2020-08-05	mod_5	3159616	34452577	Normal (pre-intervention)	solid
2020-08-05	mod_6	39293	250424	Cautious return	solid
2020-08-06	mod_2	367896	3265491	Soc. Dist. + Travel Ban	solid
2020-08-06	mod_3	3503825	36158327	No Intervention	solid
2020-08-06	mod_4	349664	3052620	Moderate return	solid
2020-08-06	mod_5	3286742	35248156	Normal (pre-intervention)	solid
2020-08-06	mod_6	41348	261159	Cautious return	solid
2020-08-07	mod_2	389380	3530288	Soc. Dist. + Travel Ban	solid
2020-08-07	mod_3	3636600	36869416	No Intervention	solid
2020-08-07	mod_4	370516	3299348	Moderate return	solid
2020-08-07	mod_5	3414292	35996423	Normal (pre-intervention)	solid
2020-08-07	mod_6	43501	273121	Cautious return	solid
2020-08-08	mod_2	411615	3814857	Soc. Dist. + Travel Ban	solid
2020-08-08	mod_3	3769668	37533165	No Intervention	solid
2020-08-08	mod_4	392045	3572781	Moderate return	solid
2020-08-08	mod_5	3542163	36693840	Normal (pre-intervention)	solid
2020-08-08	mod_6	45768	285048	Cautious return	solid
2020-08-09	mod_2	434510	4115519	Soc. Dist. + Travel Ban	solid
2020-08-09	mod_3	3902789	38146130	No Intervention	solid
2020-08-09	mod_4	414241	3855747	Moderate return	solid
2020-08-09	mod_5	3670051	37345696	Normal (pre-intervention)	solid
2020-08-09	mod_6	48142	297069	Cautious return	solid
2020-08-10	mod_2	458101	4422651	Soc. Dist. + Travel Ban	solid
2020-08-10	mod_3	4035811	38712253	No Intervention	solid
2020-08-10	mod_4	437144	4167352	Moderate return	solid
2020-08-10	mod_5	3798037	37966309	Normal (pre-intervention)	solid
2020-08-10	mod_6	50642	310785	Cautious return	solid
2020-08-11	mod_2	482375	4759817	Soc. Dist. + Travel Ban	solid
2020-08-11	mod_3	4168625	39244164	No Intervention	solid
2020-08-11	mod_4	460723	4481884	Moderate return	solid
2020-08-11	mod_5	3925973	38506134	Normal (pre-intervention)	solid
2020-08-11	mod_6	53240	324960	Cautious return	solid
2020-08-12	mod_2	507336	5134298	Soc. Dist. + Travel Ban	solid
2020-08-12	mod_3	4301122	39715590	No Intervention	solid
2020-08-12	mod_4	484951	4830159	Moderate return	solid
2020-08-12	mod_5	4053632	39053101	Normal (pre-intervention)	solid
2020-08-12	mod_6	55963	338229	Cautious return	solid
2020-08-13	mod_2	532893	5503717	Soc. Dist. + Travel Ban	solid
2020-08-13	mod_3	4433323	40178213	No Intervention	solid
2020-08-13	mod_4	509778	5188015	Moderate return	solid
2020-08-13	mod_5	4180901	39527583	Normal (pre-intervention)	solid
2020-08-13	mod_6	58805	353312	Cautious return	solid
2020-08-14	mod_2	559096	5883241	Soc. Dist. + Travel Ban	solid
2020-08-14	mod_3	4565017	40600358	No Intervention	solid
2020-08-14	mod_4	535245	5571618	Moderate return	solid
2020-08-14	mod_5	4307778	39960711	Normal (pre-intervention)	solid
2020-08-14	mod_6	61759	368834	Cautious return	solid
2020-08-15	mod_2	585885	6312159	Soc. Dist. + Travel Ban	solid
2020-08-15	mod_3	4696177	40971995	No Intervention	solid
2020-08-15	mod_4	561312	5965660	Moderate return	solid
2020-08-15	mod_5	4434061	40401620	Normal (pre-intervention)	solid
2020-08-15	mod_6	64851	385221	Cautious return	solid
2020-08-16	mod_2	613307	6727991	Soc. Dist. + Travel Ban	solid
2020-08-16	mod_3	4826545	41338588	No Intervention	solid
2020-08-16	mod_4	587984	6369993	Moderate return	solid
2020-08-16	mod_5	4559767	40790114	Normal (pre-intervention)	solid
2020-08-16	mod_6	68072	401856	Cautious return	solid
2020-08-17	mod_2	641282	7164596	Soc. Dist. + Travel Ban	solid
2020-08-17	mod_3	4956101	41686047	No Intervention	solid
2020-08-17	mod_4	615261	6812747	Moderate return	solid
