Dates	variable	value	upper_ci	color	type
2020-03-15	True	NA	NA	Observed	solid
2020-03-16	True	3	NA	Observed	solid
2020-03-17	True	0	NA	Observed	solid
2020-03-18	True	0	NA	Observed	solid
2020-03-19	True	1	NA	Observed	solid
2020-03-20	True	12	NA	Observed	solid
2020-03-21	True	12	NA	Observed	solid
2020-03-22	True	15	NA	Observed	solid
2020-03-23	True	28	NA	Observed	solid
2020-03-23	mod_2	499	NA	Soc. Dist. + Travel Ban	solid
2020-03-23	mod_2_up	499	NA	NA	solid
2020-03-23	mod_3	499	NA	No Intervention	solid
2020-03-23	mod_3_up	499	NA	NA	solid
2020-03-23	mod_4	499	NA	Moderate return	solid
2020-03-23	mod_4_up	499	NA	NA	solid
2020-03-23	mod_5	499	NA	Normal (pre-intervention)	solid
2020-03-23	mod_5_up	499	NA	NA	solid
2020-03-23	mod_6	499	NA	Cautious return	solid
2020-03-23	mod_6_up	499	NA	NA	solid
2020-03-24	True	14	NA	Observed	solid
2020-03-25	True	9	NA	Observed	solid
2020-03-26	True	19	NA	Observed	solid
2020-03-27	True	39	NA	Observed	solid
2020-03-28	True	6	NA	Observed	solid
2020-03-29	True	20	NA	Observed	solid
2020-03-30	True	32	NA	Observed	solid
2020-03-31	True	7	NA	Observed	solid
2020-04-01	True	24	NA	Observed	solid
2020-04-02	True	21	NA	Observed	solid
2020-04-03	True	9	NA	Observed	solid
2020-04-04	True	11	NA	Observed	solid
2020-04-05	True	8	NA	Observed	solid
2020-04-06	True	13	NA	Observed	solid
2020-04-07	True	8	NA	Observed	solid
2020-04-08	True	9	NA	Observed	solid
2020-04-09	True	12	NA	Observed	solid
2020-04-10	True	7	NA	Observed	solid
2020-04-11	True	10	NA	Observed	solid
2020-04-12	True	2	NA	Observed	solid
2020-04-13	True	3	NA	Observed	solid
2020-04-14	True	8	NA	Observed	solid
2020-04-15	True	1	NA	Observed	solid
2020-04-16	True	7	NA	Observed	solid
2020-04-17	True	1	NA	Observed	solid
2020-04-18	True	4	NA	Observed	solid
2020-04-19	True	2	NA	Observed	solid
2020-04-20	True	6	NA	Observed	solid
2020-04-21	True	19	NA	Observed	solid
2020-04-22	True	11	NA	Observed	solid
2020-04-23	True	10	NA	Observed	solid
2020-04-24	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-04-24	mod_3	NA	NA	No Intervention	solid
2020-04-24	mod_4	NA	NA	Moderate return	solid
2020-04-24	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-04-24	mod_6	NA	NA	Cautious return	solid
2020-04-25	mod_2	44	339	Soc. Dist. + Travel Ban	solid
2020-04-25	mod_3	62	425	No Intervention	solid
2020-04-25	mod_4	21	233	Moderate return	solid
2020-04-25	mod_5	22	238	Normal (pre-intervention)	solid
2020-04-25	mod_6	20	236	Cautious return	solid
2020-04-26	mod_2	51	356	Soc. Dist. + Travel Ban	solid
2020-04-26	mod_3	73	458	No Intervention	solid
2020-04-26	mod_4	20	238	Moderate return	solid
2020-04-26	mod_5	20	238	Normal (pre-intervention)	solid
2020-04-26	mod_6	21	231	Cautious return	solid
2020-04-27	mod_2	56	411	Soc. Dist. + Travel Ban	solid
2020-04-27	mod_3	89	559	No Intervention	solid
2020-04-27	mod_4	20	229	Moderate return	solid
2020-04-27	mod_5	20	213	Normal (pre-intervention)	solid
2020-04-27	mod_6	18	209	Cautious return	solid
2020-04-28	mod_2	66	468	Soc. Dist. + Travel Ban	solid
2020-04-28	mod_3	109	708	No Intervention	solid
2020-04-28	mod_4	21	221	Moderate return	solid
2020-04-28	mod_5	20	225	Normal (pre-intervention)	solid
2020-04-28	mod_6	20	215	Cautious return	solid
2020-04-29	mod_2	75	555	Soc. Dist. + Travel Ban	solid
2020-04-29	mod_3	132	881	No Intervention	solid
2020-04-29	mod_4	19	214	Moderate return	solid
2020-04-29	mod_5	20	222	Normal (pre-intervention)	solid
2020-04-29	mod_6	19	227	Cautious return	solid
2020-04-30	mod_2	87	661	Soc. Dist. + Travel Ban	solid
2020-04-30	mod_3	165	1134	No Intervention	solid
2020-04-30	mod_4	20	217	Moderate return	solid
2020-04-30	mod_5	19	229	Normal (pre-intervention)	solid
2020-04-30	mod_6	20	241	Cautious return	solid
2020-05-01	mod_2	101	763	Soc. Dist. + Travel Ban	solid
2020-05-01	mod_3	209	1516	No Intervention	solid
2020-05-01	mod_4	20	194	Moderate return	solid
2020-05-01	mod_5	20	217	Normal (pre-intervention)	solid
2020-05-01	mod_6	20	188	Cautious return	solid
2020-05-02	mod_2	120	939	Soc. Dist. + Travel Ban	solid
2020-05-02	mod_3	266	1965	No Intervention	solid
