Dates	variable	value	upper_ci	color	type
2020-03-15	True	NA	NA	Observed	solid
2020-03-16	True	0	NA	Observed	solid
2020-03-17	True	0	NA	Observed	solid
2020-03-18	True	0	NA	Observed	solid
2020-03-19	True	0	NA	Observed	solid
2020-03-20	True	0	NA	Observed	solid
2020-03-21	True	0	NA	Observed	solid
2020-03-22	True	0	NA	Observed	solid
2020-03-23	True	0	NA	Observed	solid
2020-03-23	mod_2	499	NA	Soc. Dist. + Travel Ban	solid
2020-03-23	mod_2_up	499	NA	NA	solid
2020-03-23	mod_3	499	NA	No Intervention	solid
2020-03-23	mod_3_up	499	NA	NA	solid
2020-03-23	mod_4	499	NA	Moderate return	solid
2020-03-23	mod_4_up	499	NA	NA	solid
2020-03-23	mod_5	499	NA	Normal (pre-intervention)	solid
2020-03-23	mod_5_up	499	NA	NA	solid
2020-03-23	mod_6	499	NA	Cautious return	solid
2020-03-23	mod_6_up	499	NA	NA	solid
2020-03-24	True	0	NA	Observed	solid
2020-03-25	True	0	NA	Observed	solid
2020-03-26	True	0	NA	Observed	solid
2020-03-27	True	0	NA	Observed	solid
2020-03-28	True	0	NA	Observed	solid
2020-03-29	True	0	NA	Observed	solid
2020-03-30	True	0	NA	Observed	solid
2020-03-31	True	1	NA	Observed	solid
2020-04-01	True	0	NA	Observed	solid
2020-04-02	True	1	NA	Observed	solid
2020-04-03	True	0	NA	Observed	solid
2020-04-04	True	0	NA	Observed	solid
2020-04-05	True	1	NA	Observed	solid
2020-04-06	True	1	NA	Observed	solid
2020-04-07	True	0	NA	Observed	solid
2020-04-08	True	0	NA	Observed	solid
2020-04-09	True	9	NA	Observed	solid
2020-04-10	True	1	NA	Observed	solid
2020-04-11	True	3	NA	Observed	solid
2020-04-12	True	2	NA	Observed	solid
2020-04-13	True	5	NA	Observed	solid
2020-04-14	True	3	NA	Observed	solid
2020-04-15	True	1	NA	Observed	solid
2020-04-16	True	1	NA	Observed	solid
2020-04-17	True	3	NA	Observed	solid
2020-04-18	True	1	NA	Observed	solid
2020-04-19	True	8	NA	Observed	solid
2020-04-20	True	5	NA	Observed	solid
2020-04-21	True	0	NA	Observed	solid
2020-04-22	True	0	NA	Observed	solid
2020-04-23	True	7	NA	Observed	solid
2020-04-24	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-04-24	mod_3	NA	NA	No Intervention	solid
2020-04-24	mod_4	NA	NA	Moderate return	solid
2020-04-24	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-04-24	mod_6	NA	NA	Cautious return	solid
2020-04-25	mod_2	4	20	Soc. Dist. + Travel Ban	solid
2020-04-25	mod_3	5	28	No Intervention	solid
2020-04-25	mod_4	2	10	Moderate return	solid
2020-04-25	mod_5	2	13	Normal (pre-intervention)	solid
2020-04-25	mod_6	2	17	Cautious return	solid
2020-04-26	mod_2	4	25	Soc. Dist. + Travel Ban	solid
2020-04-26	mod_3	6	28	No Intervention	solid
2020-04-26	mod_4	2	16	Moderate return	solid
2020-04-26	mod_5	2	13	Normal (pre-intervention)	solid
2020-04-26	mod_6	2	9	Cautious return	solid
2020-04-27	mod_2	4	25	Soc. Dist. + Travel Ban	solid
2020-04-27	mod_3	6	31	No Intervention	solid
2020-04-27	mod_4	2	13	Moderate return	solid
2020-04-27	mod_5	2	13	Normal (pre-intervention)	solid
2020-04-27	mod_6	2	14	Cautious return	solid
2020-04-28	mod_2	5	26	Soc. Dist. + Travel Ban	solid
2020-04-28	mod_3	7	41	No Intervention	solid
2020-04-28	mod_4	2	16	Moderate return	solid
2020-04-28	mod_5	2	15	Normal (pre-intervention)	solid
2020-04-28	mod_6	2	16	Cautious return	solid
2020-04-29	mod_2	5	33	Soc. Dist. + Travel Ban	solid
2020-04-29	mod_3	7	41	No Intervention	solid
2020-04-29	mod_4	2	8	Moderate return	solid
2020-04-29	mod_5	2	10	Normal (pre-intervention)	solid
2020-04-29	mod_6	2	10	Cautious return	solid
2020-04-30	mod_2	6	34	Soc. Dist. + Travel Ban	solid
2020-04-30	mod_3	9	60	No Intervention	solid
2020-04-30	mod_4	2	14	Moderate return	solid
2020-04-30	mod_5	2	14	Normal (pre-intervention)	solid
2020-04-30	mod_6	1	16	Cautious return	solid
2020-05-01	mod_2	6	37	Soc. Dist. + Travel Ban	solid
2020-05-01	mod_3	10	52	No Intervention	solid
2020-05-01	mod_4	2	18	Moderate return	solid
2020-05-01	mod_5	1	13	Normal (pre-intervention)	solid
2020-05-01	mod_6	2	9	Cautious return	solid
2020-05-02	mod_2	6	42	Soc. Dist. + Travel Ban	solid
2020-05-02	mod_3	11	71	No Intervention	solid
2020-05-02	mod_4	1	11	Moderate return	solid
2020-05-02	mod_5	2	14	Normal (pre-intervention)	solid
2020-05-02	mod_6	2	14	Cautious return	solid
2020-05-03	mod_2	8	46	Soc. Dist. + Travel Ban	solid
2020-05-03	mod_3	13	79	No Intervention	solid
2020-05-03	mod_4	2	15	Moderate return	solid
2020-05-03	mod_5	2	14	Normal (pre-intervention)	solid
2020-05-03	mod_6	2	13	Cautious return	solid
2020-05-04	mod_2	8	59	Soc. Dist. + Travel Ban	solid
2020-05-04	mod_3	15	89	No Intervention	solid
2020-05-04	mod_4	2	6	Moderate return	solid
2020-05-04	mod_5	2	12	Normal (pre-intervention)	solid
2020-05-04	mod_6	2	13	Cautious return	solid
2020-05-05	mod_2	9	61	Soc. Dist. + Travel Ban	solid
2020-05-05	mod_3	17	117	No Intervention	solid
2020-05-05	mod_4	2	21	Moderate return	solid
2020-05-05	mod_5	2	12	Normal (pre-intervention)	solid
2020-05-05	mod_6	2	19	Cautious return	solid
2020-05-06	mod_2	11	59	Soc. Dist. + Travel Ban	solid
2020-05-06	mod_3	21	120	No Intervention	solid
2020-05-06	mod_4	2	11	Moderate return	solid
2020-05-06	mod_5	1	19	Normal (pre-intervention)	solid
2020-05-06	mod_6	1	6	Cautious return	solid
2020-05-07	mod_2	12	86	Soc. Dist. + Travel Ban	solid
2020-05-07	mod_3	25	163	No Intervention	solid
2020-05-07	mod_4	2	18	Moderate return	solid
2020-05-07	mod_5	2	11	Normal (pre-intervention)	solid
2020-05-07	mod_6	2	18	Cautious return	solid
2020-05-08	mod_2	15	86	Soc. Dist. + Travel Ban	solid
2020-05-08	mod_3	30	178	No Intervention	solid
2020-05-08	mod_4	1	11	Moderate return	solid
2020-05-08	mod_5	2	14	Normal (pre-intervention)	solid
2020-05-08	mod_6	2	8	Cautious return	solid
2020-05-09	mod_2	16	102	Soc. Dist. + Travel Ban	solid
2020-05-09	mod_3	37	221	No Intervention	solid
2020-05-09	mod_4	2	16	Moderate return	solid
