date	value	incidence	scenario	lower_ci	upper_ci
2021-03-31	1124585	NA	Observed	NA	NA
2021-04-01	1127383	2798	Observed	NA	NA
2021-04-02	1129891	2508	Observed	NA	NA
2021-04-03	1132432	2541	Observed	NA	NA
2021-04-04	1135234	2802	Observed	NA	NA
2021-04-05	1137591	2357	Observed	NA	NA
2021-04-06	1141093	3502	Observed	NA	NA
2021-04-07	1144595	3502	Observed	NA	NA
2021-04-08	1148948	4353	Observed	NA	NA
2021-04-09	1154011	5063	Observed	NA	NA
2021-04-10	1160205	6194	Observed	NA	NA
2021-04-11	1167191	6986	Observed	NA	NA
2021-04-12	1172883	5692	Observed	NA	NA
2021-04-13	1180398	7515	Observed	NA	NA
2021-04-14	1189176	8778	Observed	NA	NA
2021-04-15	1197302	8126	Observed	NA	NA
2021-04-16	1207333	10031	Observed	NA	NA
2021-04-17	1221168	13835	Observed	NA	NA
2021-04-18	1239425	18257	Observed	NA	NA
2021-04-19	1253069	13644	Observed	NA	NA
2021-04-20	1272646	19577	Observed	NA	NA
2021-04-21	1295060	22414	Observed	NA	NA
2021-04-22	1322055	26995	Observed	NA	NA
2021-04-23	1350502	28447	Observed	NA	NA
2021-04-24	1377187	26685	Observed	NA	NA
2021-04-25	1405656	28469	Observed	NA	NA
2021-04-26	1427546	21890	Observed	NA	NA
2021-04-27	1460365	32819	Observed	NA	NA
2021-04-28	1495378	35013	Observed	NA	NA
2021-04-29	1533985	38607	Observed	NA	NA
2021-04-30	1571184	37199	Observed	NA	NA
2021-05-01	1606820	35636	Observed	NA	NA
2021-05-02	1638779	31959	Observed	NA	NA
2021-05-03	1664790	26011	Observed	NA	NA
2021-05-04	1701980	37190	Observed	NA	NA
2021-05-05	1743933	41953	Observed	NA	NA
2021-05-06	1786397	42464	Observed	NA	NA
2021-05-07	1824857	38460	Observed	NA	NA
2021-05-08	1866828	41971	Observed	NA	NA
2021-05-09	1902629	35801	Observed	NA	NA
2021-05-10	1930116	27487	Observed	NA	NA
2021-05-11	1967406	37290	Observed	NA	NA
2021-05-12	2010935	43529	Observed	NA	NA
2021-05-13	2050890	39955	Observed	NA	NA
2021-05-14	2085584	34694	Observed	NA	NA
2021-05-15	2140629	NA	No intervention	2025675	2258210
2021-05-16	2193486	52857	No intervention	2049339	2341953
2021-05-17	2248745	55259	No intervention	2076403	2426371
2021-05-18	2306742	57997	No intervention	2106839	2513602
2021-05-19	2367383	60641	No intervention	2139094	2604881
2021-05-20	2430786	63403	No intervention	2174386	2698601
2021-05-21	2497220	66434	No intervention	2210926	2797727
2021-05-22	2566544	69324	No intervention	2249800	2900609
2021-05-23	2638941	72397	No intervention	2291660	3007484
2021-05-24	2714544	75603	No intervention	2333542	3120627
2021-05-25	2793768	79224	No intervention	2378028	3239629
2021-05-26	2876297	82529	No intervention	2423601	3363090
2021-05-27	2962296	85999	No intervention	2473940	3493748
2021-05-28	3052145	89849	No intervention	2523855	3629355
2021-05-29	3145710	93565	No intervention	2574119	3772134
2021-05-30	3243317	97607	No intervention	2629017	3921815
2021-05-31	3345121	101804	No intervention	2684821	4078278
2021-06-01	3450928	105807	No intervention	2743542	4241598
