Dates	variable	value	upper_ci	color	type
2020-04-06	True	80	NA	Observed	solid
2020-04-07	True	91	NA	Observed	solid
2020-04-08	True	99	NA	Observed	solid
2020-04-09	True	103	NA	Observed	solid
2020-04-10	True	116	NA	Observed	solid
2020-04-11	True	126	NA	Observed	solid
2020-04-12	True	134	NA	Observed	solid
2020-04-13	True	152	NA	Observed	solid
2020-04-14	True	190	NA	Observed	solid
2020-04-15	True	213	NA	Observed	solid
2020-04-16	True	231	NA	Observed	solid
2020-04-17	True	255	NA	Observed	solid
2020-04-18	True	287	NA	Observed	solid
2020-04-19	True	310	NA	Observed	solid
2020-04-20	True	339	NA	Observed	solid
2020-04-21	True	392	NA	Observed	solid
2020-04-22	True	423	NA	Observed	solid
2020-04-23	True	456	NA	Observed	solid
2020-04-24	True	514	NA	Observed	solid
2020-04-25	True	571	NA	Observed	solid
2020-04-26	True	611	NA	Observed	solid
2020-04-27	True	649	NA	Observed	solid
2020-04-28	True	697	NA	Observed	solid
2020-04-29	True	725	NA	Observed	solid
2020-04-30	True	758	NA	Observed	solid
2020-05-01	True	795	NA	Observed	solid
2020-05-02	True	922	NA	Observed	solid
2020-05-03	True	1198	NA	Observed	solid
2020-05-04	True	1259	NA	Observed	solid
2020-05-05	True	1344	NA	Observed	solid
2020-05-06	True	1456	NA	Observed	solid
2020-05-07	True	1548	NA	Observed	solid
2020-05-08	True	1678	NA	Observed	solid
2020-05-09	True	1786	NA	Observed	solid
2020-05-10	True	1939	NA	Observed	solid
2020-05-11	True	2063	NA	Observed	solid
2020-05-12	True	2173	NA	Observed	solid
2020-05-13	True	2290	NA	Observed	solid
2020-05-14	True	2377	NA	Observed	solid
2020-05-15	True	2461	NA	Observed	solid
2020-05-16	True	2576	NA	Observed	solid
2020-05-17	True	2677	NA	Observed	solid
2020-05-18	True	2824	NA	Observed	solid
2020-05-19	True	2961	NA	Observed	solid
2020-05-20	True	3103	NA	Observed	solid
2020-05-21	mod_2	3568	10907	Social distancing	solid
2020-05-21	mod_3	3598	11358	No intervention	solid
2020-05-21	mod_4	3556	11082	Lockdown with moderate release	solid
2020-05-22	mod_2	3893	13060	Social distancing	solid
2020-05-22	mod_3	4070	13499	No intervention	solid
2020-05-22	mod_4	3815	12695	Lockdown with moderate release	solid
2020-05-23	mod_2	4261	13763	Social distancing	solid
2020-05-23	mod_3	4657	15500	No intervention	solid
2020-05-23	mod_4	4086	13749	Lockdown with moderate release	solid
2020-05-24	mod_2	4645	16510	Social distancing	solid
2020-05-24	mod_3	5230	18977	No intervention	solid
2020-05-24	mod_4	4381	15840	Lockdown with moderate release	solid
2020-05-25	mod_2	5114	18099	Social distancing	solid
2020-05-25	mod_3	5967	22097	No intervention	solid
2020-05-25	mod_4	4668	17586	Lockdown with moderate release	solid
2020-05-26	mod_2	5587	20592	Social distancing	solid
2020-05-26	mod_3	6808	26077	No intervention	solid
2020-05-26	mod_4	4939	18660	Lockdown with moderate release	solid
2020-05-27	mod_2	6065	23865	Social distancing	solid
