Dates	variable	value	upper_ci	color	type
2020-05-18	mod_5	123	790	Normal (pre-intervention)	solid
2020-05-18	mod_6	85	563	Cautious return	solid
2020-05-19	mod_2	562	3322	Soc. Dist. + Travel Ban	solid
2020-05-19	mod_3	2463	16285	No Intervention	solid
2020-05-19	mod_4	102	760	Moderate return	solid
2020-05-19	mod_5	132	886	Normal (pre-intervention)	solid
2020-05-19	mod_6	86	648	Cautious return	solid
2020-05-20	mod_2	618	4063	Soc. Dist. + Travel Ban	solid
2020-05-20	mod_3	3012	20352	No Intervention	solid
2020-05-20	mod_4	105	760	Moderate return	solid
2020-05-20	mod_5	145	1026	Normal (pre-intervention)	solid
2020-05-20	mod_6	85	615	Cautious return	solid
2020-05-21	mod_2	679	4245	Soc. Dist. + Travel Ban	solid
2020-05-21	mod_3	3710	25923	No Intervention	solid
2020-05-21	mod_4	112	788	Moderate return	solid
2020-05-21	mod_5	161	1051	Normal (pre-intervention)	solid
2020-05-21	mod_6	88	691	Cautious return	solid
2020-05-22	mod_2	754	5011	Soc. Dist. + Travel Ban	solid
2020-05-22	mod_3	4563	32066	No Intervention	solid
2020-05-22	mod_4	116	782	Moderate return	solid
2020-05-22	mod_5	181	1210	Normal (pre-intervention)	solid
2020-05-22	mod_6	89	562	Cautious return	solid
2020-05-23	mod_2	832	5778	Soc. Dist. + Travel Ban	solid
2020-05-23	mod_3	5648	40155	No Intervention	solid
2020-05-23	mod_4	125	965	Moderate return	solid
2020-05-23	mod_5	203	1482	Normal (pre-intervention)	solid
2020-05-23	mod_6	92	716	Cautious return	solid
2020-05-24	mod_2	937	6382	Soc. Dist. + Travel Ban	solid
2020-05-24	mod_3	6990	50824	No Intervention	solid
2020-05-24	mod_4	134	994	Moderate return	solid
2020-05-24	mod_5	230	1632	Normal (pre-intervention)	solid
2020-05-24	mod_6	95	766	Cautious return	solid
2020-05-25	mod_2	1040	7227	Soc. Dist. + Travel Ban	solid
2020-05-25	mod_3	8643	61821	No Intervention	solid
2020-05-25	mod_4	144	991	Moderate return	solid
2020-05-25	mod_5	263	1899	Normal (pre-intervention)	solid
2020-05-25	mod_6	102	828	Cautious return	solid
2020-05-26	mod_2	1165	8545	Soc. Dist. + Travel Ban	solid
2020-05-26	mod_3	10664	79761	No Intervention	solid
2020-05-26	mod_4	158	1206	Moderate return	solid
2020-05-26	mod_5	306	2197	Normal (pre-intervention)	solid
2020-05-26	mod_6	104	780	Cautious return	solid
2020-05-27	mod_2	1311	9149	Soc. Dist. + Travel Ban	solid
2020-05-27	mod_3	13103	97585	No Intervention	solid
2020-05-27	mod_4	168	1305	Moderate return	solid
2020-05-27	mod_5	357	2741	Normal (pre-intervention)	solid
2020-05-27	mod_6	108	945	Cautious return	solid
2020-05-28	mod_2	1468	10695	Soc. Dist. + Travel Ban	solid
2020-05-28	mod_3	16012	122803	No Intervention	solid
2020-05-28	mod_4	192	1588	Moderate return	solid
2020-05-28	mod_5	421	3283	Normal (pre-intervention)	solid
2020-05-28	mod_6	115	1001	Cautious return	solid
2020-05-29	mod_2	1660	12128	Soc. Dist. + Travel Ban	solid
2020-05-29	mod_3	19436	153195	No Intervention	solid
2020-05-29	mod_4	211	1582	Moderate return	solid
2020-05-29	mod_5	509	3794	Normal (pre-intervention)	solid
2020-05-29	mod_6	124	760	Cautious return	solid
2020-05-30	mod_2	1882	14067	Soc. Dist. + Travel Ban	solid
2020-05-30	mod_3	23422	188854	No Intervention	solid
2020-05-30	mod_4	236	1808	Moderate return	solid
2020-05-30	mod_5	618	4877	Normal (pre-intervention)	solid
2020-05-30	mod_6	130	1031	Cautious return	solid
2020-05-31	mod_2	2130	15906	Soc. Dist. + Travel Ban	solid
2020-05-31	mod_3	27999	235052	No Intervention	solid
2020-05-31	mod_4	258	2123	Moderate return	solid
2020-05-31	mod_5	770	5989	Normal (pre-intervention)	solid
2020-05-31	mod_6	136	1227	Cautious return	solid
2020-06-01	mod_2	2413	17597	Soc. Dist. + Travel Ban	solid
2020-06-01	mod_3	33194	289659	No Intervention	solid
2020-06-01	mod_4	300	2489	Moderate return	solid
2020-06-01	mod_5	953	7622	Normal (pre-intervention)	solid
2020-06-01	mod_6	150	1168	Cautious return	solid
2020-06-02	mod_2	2741	20062	Soc. Dist. + Travel Ban	solid
2020-06-02	mod_3	38960	353463	No Intervention	solid
2020-06-02	mod_4	336	2692	Moderate return	solid
2020-06-02	mod_5	1165	9182	Normal (pre-intervention)	solid
2020-06-02	mod_6	154	1343	Cautious return	solid
2020-06-03	mod_2	3104	23115	Soc. Dist. + Travel Ban	solid
2020-06-03	mod_3	45343	426662	No Intervention	solid
2020-06-03	mod_4	371	2811	Moderate return	solid
2020-06-03	mod_5	1433	11020	Normal (pre-intervention)	solid
2020-06-03	mod_6	161	1393	Cautious return	solid
2020-06-04	mod_2	3520	25663	Soc. Dist. + Travel Ban	solid
2020-06-04	mod_3	52254	522795	No Intervention	solid
2020-06-04	mod_4	414	3311	Moderate return	solid
2020-06-04	mod_5	1770	14239	Normal (pre-intervention)	solid
2020-06-04	mod_6	171	1347	Cautious return	solid
2020-06-05	mod_2	3997	30042	Soc. Dist. + Travel Ban	solid
2020-06-05	mod_3	59601	625207	No Intervention	solid
2020-06-05	mod_4	467	3810	Moderate return	solid
2020-06-05	mod_5	2186	17163	Normal (pre-intervention)	solid
2020-06-05	mod_6	183	1586	Cautious return	solid
2020-06-06	mod_2	4534	32977	Soc. Dist. + Travel Ban	solid
2020-06-06	mod_3	67405	735143	No Intervention	solid
2020-06-06	mod_4	521	4294	Moderate return	solid
2020-06-06	mod_5	2713	20458	Normal (pre-intervention)	solid
2020-06-06	mod_6	194	1735	Cautious return	solid
2020-06-07	mod_2	5130	38040	Soc. Dist. + Travel Ban	solid
2020-06-07	mod_3	75564	855281	No Intervention	solid
2020-06-07	mod_4	591	4733	Moderate return	solid
2020-06-07	mod_5	3363	25324	Normal (pre-intervention)	solid
2020-06-07	mod_6	206	1622	Cautious return	solid
2020-06-08	mod_2	5790	44751	Soc. Dist. + Travel Ban	solid
2020-06-08	mod_3	84016	981887	No Intervention	solid
2020-06-08	mod_4	668	5238	Moderate return	solid
2020-06-08	mod_5	4171	31407	Normal (pre-intervention)	solid
2020-06-08	mod_6	219	1772	Cautious return	solid
2020-06-09	mod_2	6515	48268	Soc. Dist. + Travel Ban	solid
2020-06-09	mod_3	92599	1074438	No Intervention	solid
2020-06-09	mod_4	754	6094	Moderate return	solid
2020-06-09	mod_5	5133	37637	Normal (pre-intervention)	solid
2020-06-09	mod_6	237	2010	Cautious return	solid
2020-06-10	mod_2	7355	55625	Soc. Dist. + Travel Ban	solid
2020-06-10	mod_3	101266	1169595	No Intervention	solid
2020-06-10	mod_4	852	6789	Moderate return	solid
2020-06-10	mod_5	6329	47312	Normal (pre-intervention)	solid
2020-06-10	mod_6	250	2187	Cautious return	solid
2020-06-11	mod_2	8213	63560	Soc. Dist. + Travel Ban	solid
2020-06-11	mod_3	109962	1254011	No Intervention	solid
2020-06-11	mod_4	969	7444	Moderate return	solid
2020-06-11	mod_5	7724	57480	Normal (pre-intervention)	solid
2020-06-11	mod_6	270	2370	Cautious return	solid
2020-06-12	mod_2	9185	71842	Soc. Dist. + Travel Ban	solid
2020-06-12	mod_3	118613	1283353	No Intervention	solid
2020-06-12	mod_4	1103	8252	Moderate return	solid
2020-06-12	mod_5	9381	71858	Normal (pre-intervention)	solid
2020-06-12	mod_6	292	2337	Cautious return	solid
2020-06-13	mod_2	10231	79553	Soc. Dist. + Travel Ban	solid
2020-06-13	mod_3	127101	1309433	No Intervention	solid
2020-06-13	mod_4	1257	9545	Moderate return	solid
2020-06-13	mod_5	11306	85089	Normal (pre-intervention)	solid
2020-06-13	mod_6	312	2676	Cautious return	solid
2020-06-14	mod_2	11362	91303	Soc. Dist. + Travel Ban	solid
2020-06-14	mod_3	135361	1351391	No Intervention	solid
2020-06-14	mod_4	1428	10702	Moderate return	solid
2020-06-14	mod_5	13495	105308	Normal (pre-intervention)	solid
2020-06-14	mod_6	338	2639	Cautious return	solid
2020-06-15	mod_2	12574	103012	Soc. Dist. + Travel Ban	solid
2020-06-15	mod_3	143368	1319348	No Intervention	solid
2020-06-15	mod_4	1628	12016	Moderate return	solid
2020-06-15	mod_5	15980	128558	Normal (pre-intervention)	solid
2020-06-15	mod_6	361	2973	Cautious return	solid
2020-06-16	mod_2	13868	117170	Soc. Dist. + Travel Ban	solid
2020-06-16	mod_3	151022	1357595	No Intervention	solid
2020-06-16	mod_4	1850	13322	Moderate return	solid
2020-06-16	mod_5	18733	155763	Normal (pre-intervention)	solid
2020-06-16	mod_6	388	2818	Cautious return	solid
2020-06-17	mod_2	15212	129782	Soc. Dist. + Travel Ban	solid
2020-06-17	mod_3	158224	1386344	No Intervention	solid
2020-06-17	mod_4	2096	14786	Moderate return	solid
2020-06-17	mod_5	21787	185755	Normal (pre-intervention)	solid
2020-06-17	mod_6	422	3432	Cautious return	solid
2020-06-18	mod_2	16657	150046	Soc. Dist. + Travel Ban	solid
2020-06-18	mod_3	165113	1325308	No Intervention	solid
2020-06-18	mod_4	2387	16058	Moderate return	solid
2020-06-18	mod_5	25063	227088	Normal (pre-intervention)	solid
2020-06-18	mod_6	459	3579	Cautious return	solid
2020-06-19	mod_2	18152	162037	Soc. Dist. + Travel Ban	solid
2020-06-19	mod_3	171493	1302438	No Intervention	solid
2020-06-19	mod_4	2708	18730	Moderate return	solid
2020-06-19	mod_5	28570	276424	Normal (pre-intervention)	solid
2020-06-19	mod_6	492	3468	Cautious return	solid
2020-06-20	mod_2	19729	190953	Soc. Dist. + Travel Ban	solid
2020-06-20	mod_3	177435	1296082	No Intervention	solid
2020-06-20	mod_4	3061	22030	Moderate return	solid
2020-06-20	mod_5	32280	335096	Normal (pre-intervention)	solid
2020-06-20	mod_6	537	4252	Cautious return	solid
2020-06-21	mod_2	21334	211131	Soc. Dist. + Travel Ban	solid
2020-06-21	mod_3	182816	1210291	No Intervention	solid
2020-06-21	mod_4	3443	23082	Moderate return	solid
2020-06-21	mod_5	36156	385186	Normal (pre-intervention)	solid
2020-06-21	mod_6	575	4475	Cautious return	solid
2020-06-22	mod_2	22963	235691	Soc. Dist. + Travel Ban	solid
2020-06-22	mod_3	187757	1163931	No Intervention	solid
2020-06-22	mod_4	3873	27059	Moderate return	solid
2020-06-22	mod_5	40171	472828	Normal (pre-intervention)	solid
2020-06-22	mod_6	629	4408	Cautious return	solid
2020-06-23	mod_2	24704	250622	Soc. Dist. + Travel Ban	solid
2020-06-23	mod_3	192115	1050390	No Intervention	solid
2020-06-23	mod_4	4334	30467	Moderate return	solid
2020-06-23	mod_5	44254	545408	Normal (pre-intervention)	solid
2020-06-23	mod_6	682	5165	Cautious return	solid
2020-06-24	mod_2	26412	292475	Soc. Dist. + Travel Ban	solid
2020-06-24	mod_3	196065	1025115	No Intervention	solid
2020-06-24	mod_4	4851	32531	Moderate return	solid
2020-06-24	mod_5	48390	652252	Normal (pre-intervention)	solid
2020-06-24	mod_6	739	4685	Cautious return	solid
2020-06-25	mod_2	28192	316563	Soc. Dist. + Travel Ban	solid
2020-06-25	mod_3	199549	915046	No Intervention	solid
2020-06-25	mod_4	5399	38438	Moderate return	solid
2020-06-25	mod_5	52565	722797	Normal (pre-intervention)	solid
2020-06-25	mod_6	803	6173	Cautious return	solid
2020-06-26	mod_2	29965	345206	Soc. Dist. + Travel Ban	solid
2020-06-26	mod_3	202545	886972	No Intervention	solid
2020-06-26	mod_4	5983	42277	Moderate return	solid
2020-06-26	mod_5	56706	825455	Normal (pre-intervention)	solid
2020-06-26	mod_6	868	5482	Cautious return	solid
2020-06-27	mod_2	31786	388041	Soc. Dist. + Travel Ban	solid
2020-06-27	mod_3	205039	783208	No Intervention	solid
2020-06-27	mod_4	6607	47835	Moderate return	solid
2020-06-27	mod_5	60779	935307	Normal (pre-intervention)	solid
2020-06-27	mod_6	950	6749	Cautious return	solid
2020-06-28	mod_2	33596	412732	Soc. Dist. + Travel Ban	solid
2020-06-28	mod_3	207106	737411	No Intervention	solid
2020-06-28	mod_4	7285	52873	Moderate return	solid
2020-06-28	mod_5	64850	998016	Normal (pre-intervention)	solid
2020-06-28	mod_6	1028	6585	Cautious return	solid
2020-06-29	mod_2	35387	466986	Soc. Dist. + Travel Ban	solid
2020-06-29	mod_3	208793	682676	No Intervention	solid
2020-06-29	mod_4	8003	57649	Moderate return	solid
2020-06-29	mod_5	68785	1061892	Normal (pre-intervention)	solid
2020-06-29	mod_6	1116	7368	Cautious return	solid
2020-06-30	mod_2	37201	474359	Soc. Dist. + Travel Ban	solid
2020-06-30	mod_3	210024	588170	No Intervention	solid
2020-06-30	mod_4	8764	65209	Moderate return	solid
2020-06-30	mod_5	72591	1042238	Normal (pre-intervention)	solid
2020-06-30	mod_6	1203	8141	Cautious return	solid
2020-07-01	mod_2	38985	511185	Soc. Dist. + Travel Ban	solid
2020-07-01	mod_3	210859	553631	No Intervention	solid
2020-07-01	mod_4	9542	73685	Moderate return	solid
2020-07-01	mod_5	76279	1121944	Normal (pre-intervention)	solid
2020-07-01	mod_6	1299	8048	Cautious return	solid
2020-07-02	mod_2	40777	549488	Soc. Dist. + Travel Ban	solid
2020-07-02	mod_3	211341	477010	No Intervention	solid
2020-07-02	mod_4	10362	82795	Moderate return	solid
2020-07-02	mod_5	79800	1096380	Normal (pre-intervention)	solid
2020-07-02	mod_6	1408	9094	Cautious return	solid
2020-07-03	mod_2	42519	570967	Soc. Dist. + Travel Ban	solid
2020-07-03	mod_3	211493	450164	No Intervention	solid
2020-07-03	mod_4	11219	93260	Moderate return	solid
2020-07-03	mod_5	83109	1125533	Normal (pre-intervention)	solid
2020-07-03	mod_6	1514	9266	Cautious return	solid
2020-07-04	mod_2	44264	582064	Soc. Dist. + Travel Ban	solid
2020-07-04	mod_3	211238	418911	No Intervention	solid
2020-07-04	mod_4	12089	100537	Moderate return	solid
2020-07-04	mod_5	86290	1143421	Normal (pre-intervention)	solid
2020-07-04	mod_6	1631	10147	Cautious return	solid
2020-07-05	mod_2	45933	609386	Soc. Dist. + Travel Ban	solid
2020-07-05	mod_3	210837	352648	No Intervention	solid
2020-07-05	mod_4	13020	112559	Moderate return	solid
2020-07-05	mod_5	89185	1164673	Normal (pre-intervention)	solid
2020-07-05	mod_6	1760	11339	Cautious return	solid
2020-07-06	mod_2	47560	600670	Soc. Dist. + Travel Ban	solid
2020-07-06	mod_3	209958	321922	No Intervention	solid
2020-07-06	mod_4	13959	129865	Moderate return	solid
2020-07-06	mod_5	91929	1167444	Normal (pre-intervention)	solid
2020-07-06	mod_6	1896	10089	Cautious return	solid
2020-07-07	mod_2	49248	654668	Soc. Dist. + Travel Ban	solid
2020-07-07	mod_3	208927	277592	No Intervention	solid
2020-07-07	mod_4	14897	139120	Moderate return	solid
2020-07-07	mod_5	94394	1137590	Normal (pre-intervention)	solid
2020-07-07	mod_6	2032	13444	Cautious return	solid
2020-07-08	mod_2	50754	679756	Soc. Dist. + Travel Ban	solid
2020-07-08	mod_3	207584	280294	No Intervention	solid
2020-07-08	mod_4	15862	160238	Moderate return	solid
2020-07-08	mod_5	96624	1134368	Normal (pre-intervention)	solid
2020-07-08	mod_6	2180	12989	Cautious return	solid
2020-07-09	mod_2	52312	668280	Soc. Dist. + Travel Ban	solid
2020-07-09	mod_3	206121	244305	No Intervention	solid
2020-07-09	mod_4	16841	172646	Moderate return	solid
2020-07-09	mod_5	98612	1153467	Normal (pre-intervention)	solid
2020-07-09	mod_6	2337	13480	Cautious return	solid
2020-07-10	mod_2	53731	659283	Soc. Dist. + Travel Ban	solid
2020-07-10	mod_3	204333	215179	No Intervention	solid
2020-07-10	mod_4	17828	194460	Moderate return	solid
2020-07-10	mod_5	100340	1083815	Normal (pre-intervention)	solid
2020-07-10	mod_6	2486	15364	Cautious return	solid
2020-07-11	mod_2	55124	700967	Soc. Dist. + Travel Ban	solid
2020-07-11	mod_3	202380	195124	No Intervention	solid
2020-07-11	mod_4	18827	210146	Moderate return	solid
2020-07-11	mod_5	101874	1072880	Normal (pre-intervention)	solid
2020-07-11	mod_6	2658	15068	Cautious return	solid
2020-07-12	mod_2	56436	706508	Soc. Dist. + Travel Ban	solid
2020-07-12	mod_3	200216	161824	No Intervention	solid
2020-07-12	mod_4	19784	230220	Moderate return	solid
2020-07-12	mod_5	103092	1007086	Normal (pre-intervention)	solid
2020-07-12	mod_6	2830	18481	Cautious return	solid
2020-07-13	mod_2	57770	722835	Soc. Dist. + Travel Ban	solid
2020-07-13	mod_3	197929	166559	No Intervention	solid
2020-07-13	mod_4	20781	268561	Moderate return	solid
2020-07-13	mod_5	104123	954341	Normal (pre-intervention)	solid
2020-07-13	mod_6	3008	17597	Cautious return	solid
2020-07-14	mod_2	59022	704082	Soc. Dist. + Travel Ban	solid
2020-07-14	mod_3	195538	148672	No Intervention	solid
2020-07-14	mod_4	21731	268937	Moderate return	solid
2020-07-14	mod_5	104923	929397	Normal (pre-intervention)	solid
2020-07-14	mod_6	3206	18765	Cautious return	solid
2020-07-15	mod_2	60138	731455	Soc. Dist. + Travel Ban	solid
2020-07-15	mod_3	193009	124307	No Intervention	solid
2020-07-15	mod_4	22695	313458	Moderate return	solid
2020-07-15	mod_5	105531	852823	Normal (pre-intervention)	solid
2020-07-15	mod_6	3395	20035	Cautious return	solid
2020-07-16	mod_2	61252	712234	Soc. Dist. + Travel Ban	solid
2020-07-16	mod_3	190305	113340	No Intervention	solid
2020-07-16	mod_4	23631	329360	Moderate return	solid
2020-07-16	mod_5	105905	793379	Normal (pre-intervention)	solid
2020-07-16	mod_6	3583	21660	Cautious return	solid
2020-07-17	mod_2	62217	677748	Soc. Dist. + Travel Ban	solid
2020-07-17	mod_3	187569	116700	No Intervention	solid
2020-07-17	mod_4	24559	358754	Moderate return	solid
2020-07-17	mod_5	106107	745888	Normal (pre-intervention)	solid
2020-07-17	mod_6	3798	24513	Cautious return	solid
2020-07-18	mod_2	63161	712574	Soc. Dist. + Travel Ban	solid
2020-07-18	mod_3	184614	83662	No Intervention	solid
2020-07-18	mod_4	25484	389591	Moderate return	solid
2020-07-18	mod_5	106076	684833	Normal (pre-intervention)	solid
2020-07-18	mod_6	4014	23594	Cautious return	solid
2020-07-19	mod_2	64074	673439	Soc. Dist. + Travel Ban	solid
2020-07-19	mod_3	181766	89273	No Intervention	solid
2020-07-19	mod_4	26380	405577	Moderate return	solid
2020-07-19	mod_5	105913	637524	Normal (pre-intervention)	solid
2020-07-19	mod_6	4224	27690	Cautious return	solid
2020-07-20	mod_2	64830	643577	Soc. Dist. + Travel Ban	solid
2020-07-20	mod_3	178789	61048	No Intervention	solid
2020-07-20	mod_4	27219	439596	Moderate return	solid
2020-07-20	mod_5	105527	578250	Normal (pre-intervention)	solid
2020-07-20	mod_6	4444	27864	Cautious return	solid
2020-07-21	mod_2	65629	640616	Soc. Dist. + Travel Ban	solid
2020-07-21	mod_3	175719	64788	No Intervention	solid
2020-07-21	mod_4	28058	446398	Moderate return	solid
2020-07-21	mod_5	105040	517905	Normal (pre-intervention)	solid
2020-07-21	mod_6	4673	31190	Cautious return	solid
2020-07-22	mod_2	66290	632788	Soc. Dist. + Travel Ban	solid
2020-07-22	mod_3	172592	48914	No Intervention	solid
2020-07-22	mod_4	28841	477910	Moderate return	solid
2020-07-22	mod_5	104406	454429	Normal (pre-intervention)	solid
2020-07-22	mod_6	4886	29557	Cautious return	solid
2020-07-23	mod_2	66887	595927	Soc. Dist. + Travel Ban	solid
2020-07-23	mod_3	169541	57348	No Intervention	solid
2020-07-23	mod_4	29609	481186	Moderate return	solid
2020-07-23	mod_5	103678	418475	Normal (pre-intervention)	solid
2020-07-23	mod_6	5105	34893	Cautious return	solid
2020-07-24	mod_2	67408	558928	Soc. Dist. + Travel Ban	solid
2020-07-24	mod_3	166429	28649	No Intervention	solid
2020-07-24	mod_4	30354	478436	Moderate return	solid
2020-07-24	mod_5	102852	393399	Normal (pre-intervention)	solid
2020-07-24	mod_6	5353	36177	Cautious return	solid
2020-07-25	mod_2	67880	512191	Soc. Dist. + Travel Ban	solid
2020-07-25	mod_3	163324	41855	No Intervention	solid
2020-07-25	mod_4	31055	512094	Moderate return	solid
2020-07-25	mod_5	101826	340781	Normal (pre-intervention)	solid
2020-07-25	mod_6	5600	39773	Cautious return	solid
2020-07-26	mod_2	68369	502759	Soc. Dist. + Travel Ban	solid
2020-07-26	mod_3	160131	15702	No Intervention	solid
2020-07-26	mod_4	31766	527913	Moderate return	solid
2020-07-26	mod_5	100745	304889	Normal (pre-intervention)	solid
2020-07-26	mod_6	5819	41300	Cautious return	solid
2020-07-27	mod_2	68661	449966	Soc. Dist. + Travel Ban	solid
2020-07-27	mod_3	157008	35642	No Intervention	solid
2020-07-27	mod_4	32407	558340	Moderate return	solid
2020-07-27	mod_5	99559	283573	Normal (pre-intervention)	solid
2020-07-27	mod_6	6074	42199	Cautious return	solid
2020-07-28	mod_2	68969	487544	Soc. Dist. + Travel Ban	solid
2020-07-28	mod_3	153926	8100	No Intervention	solid
2020-07-28	mod_4	32989	557414	Moderate return	solid
