Dates	variable	value	upper_ci	color	type
2020-06-10	mod_2	6672	35671	Soc. Dist. + Travel Ban	solid
2020-06-10	mod_3	14101	85362	No Intervention	solid
2020-06-10	mod_4	5970	31742	Moderate return	solid
2020-06-10	mod_5	10754	64294	Normal (pre-intervention)	solid
2020-06-10	mod_6	4696	24111	Cautious return	solid
2020-06-11	mod_2	7023	38178	Soc. Dist. + Travel Ban	solid
2020-06-11	mod_3	15899	99154	No Intervention	solid
2020-06-11	mod_4	6256	34081	Moderate return	solid
2020-06-11	mod_5	11988	73666	Normal (pre-intervention)	solid
2020-06-11	mod_6	4816	25188	Cautious return	solid
2020-06-12	mod_2	7399	41106	Soc. Dist. + Travel Ban	solid
2020-06-12	mod_3	17997	114571	No Intervention	solid
2020-06-12	mod_4	6563	36542	Moderate return	solid
2020-06-12	mod_5	13428	84740	Normal (pre-intervention)	solid
2020-06-12	mod_6	4940	26237	Cautious return	solid
2020-06-13	mod_2	7791	44308	Soc. Dist. + Travel Ban	solid
2020-06-13	mod_3	20466	133529	No Intervention	solid
2020-06-13	mod_4	6885	39072	Moderate return	solid
2020-06-13	mod_5	15106	98037	Normal (pre-intervention)	solid
2020-06-13	mod_6	5067	27362	Cautious return	solid
2020-06-14	mod_2	8217	47895	Soc. Dist. + Travel Ban	solid
2020-06-14	mod_3	23361	154967	No Intervention	solid
2020-06-14	mod_4	7236	41878	Moderate return	solid
2020-06-14	mod_5	17076	112730	Normal (pre-intervention)	solid
2020-06-14	mod_6	5196	28608	Cautious return	solid
2020-06-15	mod_2	8684	51527	Soc. Dist. + Travel Ban	solid
2020-06-15	mod_3	26781	179869	No Intervention	solid
2020-06-15	mod_4	7614	45199	Moderate return	solid
2020-06-15	mod_5	19393	130473	Normal (pre-intervention)	solid
2020-06-15	mod_6	5332	29833	Cautious return	solid
2020-06-16	mod_2	9182	55516	Soc. Dist. + Travel Ban	solid
2020-06-16	mod_3	30804	209061	No Intervention	solid
2020-06-16	mod_4	8018	48533	Moderate return	solid
2020-06-16	mod_5	22115	150540	Normal (pre-intervention)	solid
2020-06-16	mod_6	5469	31100	Cautious return	solid
2020-06-17	mod_2	9722	59497	Soc. Dist. + Travel Ban	solid
2020-06-17	mod_3	35546	243291	No Intervention	solid
2020-06-17	mod_4	8457	52210	Moderate return	solid
2020-06-17	mod_5	25321	174555	Normal (pre-intervention)	solid
2020-06-17	mod_6	5610	32384	Cautious return	solid
2020-06-18	mod_2	10314	64400	Soc. Dist. + Travel Ban	solid
2020-06-18	mod_3	41130	283323	No Intervention	solid
2020-06-18	mod_4	8931	56040	Moderate return	solid
2020-06-18	mod_5	29106	202748	Normal (pre-intervention)	solid
2020-06-18	mod_6	5757	33789	Cautious return	solid
2020-06-19	mod_2	10948	69609	Soc. Dist. + Travel Ban	solid
2020-06-19	mod_3	47686	330883	No Intervention	solid
2020-06-19	mod_4	9442	60127	Moderate return	solid
2020-06-19	mod_5	33563	234129	Normal (pre-intervention)	solid
2020-06-19	mod_6	5909	35066	Cautious return	solid
2020-06-20	mod_2	11641	75254	Soc. Dist. + Travel Ban	solid
2020-06-20	mod_3	55353	387490	No Intervention	solid
2020-06-20	mod_4	10007	64762	Moderate return	solid
2020-06-20	mod_5	38803	272342	Normal (pre-intervention)	solid
2020-06-20	mod_6	6061	36686	Cautious return	solid
2020-06-21	mod_2	12403	81139	Soc. Dist. + Travel Ban	solid
2020-06-21	mod_3	64280	451196	No Intervention	solid
2020-06-21	mod_4	10618	69487	Moderate return	solid
2020-06-21	mod_5	44947	316322	Normal (pre-intervention)	solid
2020-06-21	mod_6	6220	38209	Cautious return	solid
2020-06-22	mod_2	13230	87678	Soc. Dist. + Travel Ban	solid
2020-06-22	mod_3	74622	526689	No Intervention	solid
2020-06-22	mod_4	11288	75295	Moderate return	solid
2020-06-22	mod_5	52117	367830	Normal (pre-intervention)	solid
2020-06-22	mod_6	6387	39655	Cautious return	solid
2020-06-23	mod_2	14138	94747	Soc. Dist. + Travel Ban	solid
2020-06-23	mod_3	86550	613777	No Intervention	solid
2020-06-23	mod_4	12016	81037	Moderate return	solid
2020-06-23	mod_5	60475	428110	Normal (pre-intervention)	solid
2020-06-23	mod_6	6559	41181	Cautious return	solid
2020-06-24	mod_2	15134	102565	Soc. Dist. + Travel Ban	solid
2020-06-24	mod_3	100229	716685	No Intervention	solid
2020-06-24	mod_4	12813	87347	Moderate return	solid
2020-06-24	mod_5	70145	496428	Normal (pre-intervention)	solid
2020-06-24	mod_6	6744	42795	Cautious return	solid
2020-06-25	mod_2	16224	111209	Soc. Dist. + Travel Ban	solid
2020-06-25	mod_3	115841	838721	No Intervention	solid
2020-06-25	mod_4	13684	93904	Moderate return	solid
2020-06-25	mod_5	81291	577908	Normal (pre-intervention)	solid
2020-06-25	mod_6	6938	44624	Cautious return	solid
2020-06-26	mod_2	17418	119635	Soc. Dist. + Travel Ban	solid
2020-06-26	mod_3	133531	976740	No Intervention	solid
2020-06-26	mod_4	14642	101393	Moderate return	solid
2020-06-26	mod_5	94074	673935	Normal (pre-intervention)	solid
2020-06-26	mod_6	7132	46420	Cautious return	solid
2020-06-27	mod_2	18736	129624	Soc. Dist. + Travel Ban	solid
2020-06-27	mod_3	153498	1139903	No Intervention	solid
2020-06-27	mod_4	15702	109231	Moderate return	solid
2020-06-27	mod_5	108620	782766	Normal (pre-intervention)	solid
2020-06-27	mod_6	7336	48261	Cautious return	solid
2020-06-28	mod_2	20188	140047	Soc. Dist. + Travel Ban	solid
2020-06-28	mod_3	175910	1333726	No Intervention	solid
2020-06-28	mod_4	16864	118109	Moderate return	solid
2020-06-28	mod_5	125103	910886	Normal (pre-intervention)	solid
2020-06-28	mod_6	7556	50211	Cautious return	solid
2020-06-29	mod_2	21779	152003	Soc. Dist. + Travel Ban	solid
2020-06-29	mod_3	200917	1550289	No Intervention	solid
2020-06-29	mod_4	18149	127408	Moderate return	solid
2020-06-29	mod_5	143682	1058814	Normal (pre-intervention)	solid
2020-06-29	mod_6	7780	52205	Cautious return	solid
2020-06-30	mod_2	23525	163742	Soc. Dist. + Travel Ban	solid
2020-06-30	mod_3	228678	1799913	No Intervention	solid
2020-06-30	mod_4	19553	137289	Moderate return	solid
2020-06-30	mod_5	164498	1232589	Normal (pre-intervention)	solid
2020-06-30	mod_6	8014	54308	Cautious return	solid
2020-07-01	mod_2	25461	177069	Soc. Dist. + Travel Ban	solid
2020-07-01	mod_3	259335	2090202	No Intervention	solid
2020-07-01	mod_4	21097	149034	Moderate return	solid
2020-07-01	mod_5	187704	1433624	Normal (pre-intervention)	solid
2020-07-01	mod_6	8260	56381	Cautious return	solid
2020-07-02	mod_2	27589	191626	Soc. Dist. + Travel Ban	solid
2020-07-02	mod_3	293053	2432273	No Intervention	solid
2020-07-02	mod_4	22801	160586	Moderate return	solid
2020-07-02	mod_5	213465	1660635	Normal (pre-intervention)	solid
2020-07-02	mod_6	8516	58578	Cautious return	solid
2020-07-03	mod_2	29927	207599	Soc. Dist. + Travel Ban	solid
2020-07-03	mod_3	329902	2823361	No Intervention	solid
2020-07-03	mod_4	24674	174211	Moderate return	solid
2020-07-03	mod_5	241829	1927441	Normal (pre-intervention)	solid
2020-07-03	mod_6	8787	60852	Cautious return	solid
2020-07-04	mod_2	32492	225481	Soc. Dist. + Travel Ban	solid
2020-07-04	mod_3	370029	3266283	No Intervention	solid
2020-07-04	mod_4	26736	187614	Moderate return	solid
2020-07-04	mod_5	272984	2233336	Normal (pre-intervention)	solid
2020-07-04	mod_6	9070	63095	Cautious return	solid
2020-07-05	mod_2	35301	244004	Soc. Dist. + Travel Ban	solid
2020-07-05	mod_3	413490	3770640	No Intervention	solid
2020-07-05	mod_4	28998	202687	Moderate return	solid
2020-07-05	mod_5	307003	2590788	Normal (pre-intervention)	solid
2020-07-05	mod_6	9370	65455	Cautious return	solid
2020-07-06	mod_2	38374	264376	Soc. Dist. + Travel Ban	solid
2020-07-06	mod_3	460357	4342753	No Intervention	solid
2020-07-06	mod_4	31479	219159	Moderate return	solid
2020-07-06	mod_5	344004	2996371	Normal (pre-intervention)	solid
2020-07-06	mod_6	9682	67984	Cautious return	solid
2020-07-07	mod_2	41729	286431	Soc. Dist. + Travel Ban	solid
2020-07-07	mod_3	510686	4975865	No Intervention	solid
2020-07-07	mod_4	34198	237315	Moderate return	solid
2020-07-07	mod_5	384059	3450982	Normal (pre-intervention)	solid
2020-07-07	mod_6	10012	70557	Cautious return	solid
2020-07-08	mod_2	45393	310452	Soc. Dist. + Travel Ban	solid
2020-07-08	mod_3	564499	5690573	No Intervention	solid
2020-07-08	mod_4	37174	256432	Moderate return	solid
2020-07-08	mod_5	427171	3963707	Normal (pre-intervention)	solid
2020-07-08	mod_6	10368	73616	Cautious return	solid
2020-07-09	mod_2	49399	335784	Soc. Dist. + Travel Ban	solid
2020-07-09	mod_3	621841	6466398	No Intervention	solid
2020-07-09	mod_4	40427	276612	Moderate return	solid
2020-07-09	mod_5	473477	4552686	Normal (pre-intervention)	solid
2020-07-09	mod_6	10745	76247	Cautious return	solid
2020-07-10	mod_2	53756	365402	Soc. Dist. + Travel Ban	solid
2020-07-10	mod_3	682634	7329148	No Intervention	solid
2020-07-10	mod_4	43956	300091	Moderate return	solid
2020-07-10	mod_5	522917	5217455	Normal (pre-intervention)	solid
2020-07-10	mod_6	11132	79355	Cautious return	solid
2020-07-11	mod_2	58476	396896	Soc. Dist. + Travel Ban	solid
2020-07-11	mod_3	746884	8242248	No Intervention	solid
2020-07-11	mod_4	47792	324520	Moderate return	solid
2020-07-11	mod_5	575525	5940568	Normal (pre-intervention)	solid
2020-07-11	mod_6	11545	82491	Cautious return	solid
2020-07-12	mod_2	63596	428424	Soc. Dist. + Travel Ban	solid
2020-07-12	mod_3	814549	9217662	No Intervention	solid
2020-07-12	mod_4	51978	351738	Moderate return	solid
2020-07-12	mod_5	631243	6745047	Normal (pre-intervention)	solid
2020-07-12	mod_6	11986	85949	Cautious return	solid
2020-07-13	mod_2	69124	465266	Soc. Dist. + Travel Ban	solid
2020-07-13	mod_3	885552	10233305	No Intervention	solid
2020-07-13	mod_4	56496	381366	Moderate return	solid
2020-07-13	mod_5	690094	7609383	Normal (pre-intervention)	solid
2020-07-13	mod_6	12458	89015	Cautious return	solid
2020-07-14	mod_2	75071	504825	Soc. Dist. + Travel Ban	solid
2020-07-14	mod_3	959757	11283716	No Intervention	solid
2020-07-14	mod_4	61395	411675	Moderate return	solid
2020-07-14	mod_5	751955	8517109	Normal (pre-intervention)	solid
2020-07-14	mod_6	12955	92380	Cautious return	solid
2020-07-15	mod_2	81480	546119	Soc. Dist. + Travel Ban	solid
2020-07-15	mod_3	1037146	12346740	No Intervention	solid
2020-07-15	mod_4	66655	445807	Moderate return	solid
2020-07-15	mod_5	816888	9478573	Normal (pre-intervention)	solid
2020-07-15	mod_6	13490	96245	Cautious return	solid
2020-07-16	mod_2	88363	593677	Soc. Dist. + Travel Ban	solid
2020-07-16	mod_3	1117665	13480764	No Intervention	solid
2020-07-16	mod_4	72320	482364	Moderate return	solid
2020-07-16	mod_5	884719	10477166	Normal (pre-intervention)	solid
2020-07-16	mod_6	14057	99821	Cautious return	solid
2020-07-17	mod_2	95718	645074	Soc. Dist. + Travel Ban	solid
2020-07-17	mod_3	1201071	14636331	No Intervention	solid
2020-07-17	mod_4	78414	523369	Moderate return	solid
2020-07-17	mod_5	955443	11520003	Normal (pre-intervention)	solid
2020-07-17	mod_6	14663	103817	Cautious return	solid
2020-07-18	mod_2	103589	697120	Soc. Dist. + Travel Ban	solid
2020-07-18	mod_3	1287323	15784253	No Intervention	solid
2020-07-18	mod_4	84940	566379	Moderate return	solid
2020-07-18	mod_5	1028860	12577354	Normal (pre-intervention)	solid
2020-07-18	mod_6	15292	107950	Cautious return	solid
2020-07-19	mod_2	111985	755876	Soc. Dist. + Travel Ban	solid
2020-07-19	mod_3	1376310	16964775	No Intervention	solid
2020-07-19	mod_4	91911	613023	Moderate return	solid
2020-07-19	mod_5	1104875	13670066	Normal (pre-intervention)	solid
2020-07-19	mod_6	15967	112184	Cautious return	solid
2020-07-20	mod_2	120916	817421	Soc. Dist. + Travel Ban	solid
2020-07-20	mod_3	1467879	18160382	No Intervention	solid
2020-07-20	mod_4	99369	665591	Moderate return	solid
2020-07-20	mod_5	1183489	14798330	Normal (pre-intervention)	solid
2020-07-20	mod_6	16681	116562	Cautious return	solid
2020-07-21	mod_2	130382	890226	Soc. Dist. + Travel Ban	solid
2020-07-21	mod_3	1561878	19412630	No Intervention	solid
2020-07-21	mod_4	107283	719538	Moderate return	solid
2020-07-21	mod_5	1264484	15939036	Normal (pre-intervention)	solid
2020-07-21	mod_6	17439	120685	Cautious return	solid
2020-07-22	mod_2	140388	966056	Soc. Dist. + Travel Ban	solid
2020-07-22	mod_3	1658149	20645106	No Intervention	solid
2020-07-22	mod_4	115692	777852	Moderate return	solid
2020-07-22	mod_5	1347740	17123109	Normal (pre-intervention)	solid
2020-07-22	mod_6	18241	125627	Cautious return	solid
2020-07-23	mod_2	150971	1049905	Soc. Dist. + Travel Ban	solid
2020-07-23	mod_3	1756587	21864760	No Intervention	solid
2020-07-23	mod_4	124596	843798	Moderate return	solid
2020-07-23	mod_5	1433176	18282103	Normal (pre-intervention)	solid
2020-07-23	mod_6	19089	130430	Cautious return	solid
2020-07-24	mod_2	162137	1139566	Soc. Dist. + Travel Ban	solid
2020-07-24	mod_3	1856946	23093503	No Intervention	solid
2020-07-24	mod_4	134016	912320	Moderate return	solid
2020-07-24	mod_5	1520594	19470052	Normal (pre-intervention)	solid
2020-07-24	mod_6	19994	135709	Cautious return	solid
2020-07-25	mod_2	173895	1236485	Soc. Dist. + Travel Ban	solid
2020-07-25	mod_3	1959156	24273131	No Intervention	solid
2020-07-25	mod_4	143977	989677	Moderate return	solid
2020-07-25	mod_5	1609892	20642760	Normal (pre-intervention)	solid
2020-07-25	mod_6	20955	141559	Cautious return	solid
2020-07-26	mod_2	186236	1340996	Soc. Dist. + Travel Ban	solid
2020-07-26	mod_3	2063073	25445151	No Intervention	solid
2020-07-26	mod_4	154475	1072569	Moderate return	solid
2020-07-26	mod_5	1700915	21791277	Normal (pre-intervention)	solid
2020-07-26	mod_6	21970	146443	Cautious return	solid
2020-07-27	mod_2	199194	1451163	Soc. Dist. + Travel Ban	solid
2020-07-27	mod_3	2168577	26556710	No Intervention	solid
2020-07-27	mod_4	165517	1162153	Moderate return	solid
2020-07-27	mod_5	1793597	22968597	Normal (pre-intervention)	solid
2020-07-27	mod_6	23037	152049	Cautious return	solid
2020-07-28	mod_2	212720	1569328	Soc. Dist. + Travel Ban	solid
2020-07-28	mod_3	2275437	27661781	No Intervention	solid
2020-07-28	mod_4	177100	1257092	Moderate return	solid
2020-07-28	mod_5	1887605	24164334	Normal (pre-intervention)	solid
2020-07-28	mod_6	24171	157905	Cautious return	solid
2020-07-29	mod_2	226859	1702024	Soc. Dist. + Travel Ban	solid
2020-07-29	mod_3	2383661	28705398	No Intervention	solid
2020-07-29	mod_4	189249	1359333	Moderate return	solid
2020-07-29	mod_5	1983106	25285860	Normal (pre-intervention)	solid
2020-07-29	mod_6	25367	164309	Cautious return	solid
2020-07-30	mod_2	241637	1844563	Soc. Dist. + Travel Ban	solid
2020-07-30	mod_3	2492931	29745465	No Intervention	solid
2020-07-30	mod_4	201951	1470818	Moderate return	solid
2020-07-30	mod_5	2079791	26357787	Normal (pre-intervention)	solid
2020-07-30	mod_6	26629	170312	Cautious return	solid
2020-07-31	mod_2	257011	1995138	Soc. Dist. + Travel Ban	solid
2020-07-31	mod_3	2603222	30707069	No Intervention	solid
2020-07-31	mod_4	215210	1588417	Moderate return	solid
2020-07-31	mod_5	2177501	27427445	Normal (pre-intervention)	solid
2020-07-31	mod_6	27963	177549	Cautious return	solid
2020-08-01	mod_2	272939	2159978	Soc. Dist. + Travel Ban	solid
2020-08-01	mod_3	2714398	31624258	No Intervention	solid
2020-08-01	mod_4	229016	1714088	Moderate return	solid
2020-08-01	mod_5	2276126	28455592	Normal (pre-intervention)	solid
2020-08-01	mod_6	29357	184147	Cautious return	solid
2020-08-02	mod_2	289503	2333888	Soc. Dist. + Travel Ban	solid
2020-08-02	mod_3	2826315	32520557	No Intervention	solid
2020-08-02	mod_4	243413	1849122	Moderate return	solid
2020-08-02	mod_5	2375523	29467993	Normal (pre-intervention)	solid
2020-08-02	mod_6	30838	191121	Cautious return	solid
2020-08-03	mod_2	306649	2525267	Soc. Dist. + Travel Ban	solid
2020-08-03	mod_3	2938790	33342602	No Intervention	solid
2020-08-03	mod_4	258369	1999522	Moderate return	solid
2020-08-03	mod_5	2475598	30394422	Normal (pre-intervention)	solid
2020-08-03	mod_6	32404	199154	Cautious return	solid
2020-08-04	mod_2	324412	2720693	Soc. Dist. + Travel Ban	solid
2020-08-04	mod_3	3051668	34129535	No Intervention	solid
2020-08-04	mod_4	273886	2165169	Moderate return	solid
2020-08-04	mod_5	2576193	31329188	Normal (pre-intervention)	solid
2020-08-04	mod_6	34045	206779	Cautious return	solid
2020-08-05	mod_2	342728	2947342	Soc. Dist. + Travel Ban	solid
2020-08-05	mod_3	3164947	34858088	No Intervention	solid
2020-08-05	mod_4	289975	2339702	Moderate return	solid
2020-08-05	mod_5	2677334	32177175	Normal (pre-intervention)	solid
2020-08-05	mod_6	35774	213698	Cautious return	solid
2020-08-06	mod_2	361645	3173372	Soc. Dist. + Travel Ban	solid
2020-08-06	mod_3	3278473	35531589	No Intervention	solid
2020-08-06	mod_4	306587	2517557	Moderate return	solid
2020-08-06	mod_5	2778792	32990167	Normal (pre-intervention)	solid
2020-08-06	mod_6	37580	222752	Cautious return	solid
2020-08-07	mod_2	381138	3418365	Soc. Dist. + Travel Ban	solid
2020-08-07	mod_3	3392097	36187584	No Intervention	solid
2020-08-07	mod_4	323731	2717542	Moderate return	solid
2020-08-07	mod_5	2880445	33771388	Normal (pre-intervention)	solid
2020-08-07	mod_6	39467	231892	Cautious return	solid
2020-08-08	mod_2	401164	3673070	Soc. Dist. + Travel Ban	solid
2020-08-08	mod_3	3505780	36797686	No Intervention	solid
2020-08-08	mod_4	341449	2922421	Moderate return	solid
2020-08-08	mod_5	2982260	34532213	Normal (pre-intervention)	solid
2020-08-08	mod_6	41452	240215	Cautious return	solid
2020-08-09	mod_2	421750	3954123	Soc. Dist. + Travel Ban	solid
2020-08-09	mod_3	3619392	37357629	No Intervention	solid
2020-08-09	mod_4	359674	3139098	Moderate return	solid
2020-08-09	mod_5	3084105	35202297	Normal (pre-intervention)	solid
2020-08-09	mod_6	43526	251585	Cautious return	solid
2020-08-10	mod_2	442855	4242431	Soc. Dist. + Travel Ban	solid
2020-08-10	mod_3	3732811	37868521	No Intervention	solid
2020-08-10	mod_4	378421	3382324	Moderate return	solid
2020-08-10	mod_5	3185904	35862940	Normal (pre-intervention)	solid
2020-08-10	mod_6	45684	260882	Cautious return	solid
2020-08-11	mod_2	464488	4546922	Soc. Dist. + Travel Ban	solid
2020-08-11	mod_3	3845940	38340837	No Intervention	solid
2020-08-11	mod_4	397696	3637585	Moderate return	solid
2020-08-11	mod_5	3287575	36431165	Normal (pre-intervention)	solid
2020-08-11	mod_6	47954	269928	Cautious return	solid
2020-08-12	mod_2	486631	4868902	Soc. Dist. + Travel Ban	solid
2020-08-12	mod_3	3958750	38806171	No Intervention	solid
2020-08-12	mod_4	417469	3898749	Moderate return	solid
2020-08-12	mod_5	3388990	36970120	Normal (pre-intervention)	solid
2020-08-12	mod_6	50322	280223	Cautious return	solid
2020-08-13	mod_2	509291	5214741	Soc. Dist. + Travel Ban	solid
2020-08-13	mod_3	4071119	39206024	No Intervention	solid
2020-08-13	mod_4	437726	4174290	Moderate return	solid
