stat	value
thetaS_last_obs_p_mean	0.9924736
thetaI_last_obs_p_mean	0.0009040687
thetaR_last_obs_p_mean	0.006622375
thetaS_last_obs_p_ci_low	0.9920914
thetaS_last_obs_p_ci_med	0.992474
thetaS_last_obs_p_ci_up	0.9928512
thetaI_last_obs_p_ci_low	0.0007757569
thetaI_last_obs_p_ci_med	0.0009028384
thetaI_last_obs_p_ci_up	0.00103994
thetaR_last_obs_p_ci_low	0.006268431
thetaR_last_obs_p_ci_med	0.006621699
thetaR_last_obs_p_ci_up	0.006981712
R0_p_mean	1.014256
R0_p_ci_low	0.7481141
R0_p_ci_med	1.010079
R0_p_ci_up	1.303458
gamma_p_mean	0.08268256
gamma_p_ci_low	0.05234801
gamma_p_ci_med	0.08274185
gamma_p_ci_up	0.1128381
beta_p_mean	0.08363495
beta_p_ci_low	0.04838197
beta_p_ci_med	0.08341988
beta_p_ci_up	0.1197956
incidence_mean	0.02468377
incidence_ci_low	0.004694805
incidence_ci_median	0.01449514
incidence_ci_up	0.1094219
thetaI_tp1_mean	0.001307221
thetaI_tp1_ci_low	0.001174874
thetaI_tp1_ci_med	0.001306369
thetaI_tp1_ci_up	0.001444055
thetaR_tp1_mean	0.0008886003
thetaR_tp1_ci_low	0.0007799982
thetaR_tp1_ci_med	0.0008876227
thetaR_tp1_ci_up	0.001002704
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.01407441
R_tp1_ci_low	0.005776574
R_tp1_ci_med	0.0108141
R_tp1_ci_up	0.04291402
thetaI_tp2_mean	0.00157332
thetaI_tp2_ci_low	0.001427571
thetaI_tp2_ci_med	0.001572649
thetaI_tp2_ci_up	0.001723023
thetaR_tp2_mean	0.001604295
thetaR_tp2_ci_low	0.001456124
thetaR_tp2_ci_med	0.00160338
thetaR_tp2_ci_up	0.001758438
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02459589
thetaR_max_ci_low	0.005115633
thetaR_max_ci_med	0.01678269
thetaR_max_ci_up	0.09410816
cumInf_mean	0.02707236
cumInf_ci_low	0.005135529
cumInf_ci_med	0.01742599
cumInf_ci_up	0.1110635
dthetaI_tp1_date	06/12/20
first_tp_mean	06/21/20
first_tp_ci_low	06/09/20
first_tp_ci_med	06/14/20
first_tp_ci_up	12/05/20
dthetaI_tp2_date	06/19/20
second_tp_mean	06/25/20
second_tp_ci_low	06/12/20
second_tp_ci_med	06/18/20
second_tp_ci_up	12/09/20
end_p_mean	12/08/20
end_p_ci_low	09/16/20
end_p_ci_med	12/24/20
end_p_ci_up	12/24/20
begin_str	06/08/2020
