stat	value
thetaS_last_obs_p_mean	0.9842346
thetaI_last_obs_p_mean	0.0007419636
thetaR_last_obs_p_mean	0.01502343
thetaS_last_obs_p_ci_low	0.9837358
thetaS_last_obs_p_ci_med	0.9842356
thetaS_last_obs_p_ci_up	0.9847289
thetaI_last_obs_p_ci_low	0.0006373871
thetaI_last_obs_p_ci_med	0.0007412516
thetaI_last_obs_p_ci_up	0.0008521911
thetaR_last_obs_p_ci_low	0.01453985
thetaR_last_obs_p_ci_med	0.01502283
thetaR_last_obs_p_ci_up	0.01550986
R0_p_mean	0.8392118
R0_p_ci_low	0.6288888
R0_p_ci_med	0.8438179
R0_p_ci_up	1.022057
gamma_p_mean	0.1084751
gamma_p_ci_low	0.05822484
gamma_p_ci_med	0.1084686
gamma_p_ci_up	0.158911
beta_p_mean	0.09170637
beta_p_ci_low	0.04182771
beta_p_ci_med	0.09129742
beta_p_ci_up	0.1441
incidence_mean	0.006444672
incidence_ci_low	0.003068826
incidence_ci_median	0.006419201
incidence_ci_up	0.009965407
thetaI_tp1_mean	1.325092e-06
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0
thetaR_tp1_mean	0.01657736
thetaR_tp1_ci_low	0.009693311
thetaR_tp1_ci_med	0.01636086
thetaR_tp1_ci_up	0.02472241
Y_tp1_mean	1.321981e-06
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0
R_tp1_mean	0.01657726
R_tp1_ci_low	0.009658786
R_tp1_ci_med	0.01635576
R_tp1_ci_up	0.02474271
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01657736
thetaR_max_ci_low	0.009693311
thetaR_max_ci_med	0.01636086
thetaR_max_ci_up	0.02472241
cumInf_mean	0.01657868
cumInf_ci_low	0.009694678
cumInf_ci_med	0.01636238
cumInf_ci_up	0.02472866
dthetaI_tp1_date	03/22/21
first_tp_mean	09/12/20
first_tp_ci_low	09/04/20
first_tp_ci_med	09/09/20
first_tp_ci_up	10/17/20
dthetaI_tp2_date	03/22/21
second_tp_mean	09/13/20
second_tp_ci_low	09/04/20
second_tp_ci_med	09/09/20
second_tp_ci_up	10/19/20
end_p_mean	12/22/20
end_p_ci_low	11/17/20
end_p_ci_med	12/17/20
end_p_ci_up	03/02/21
begin_str	09/04/2020
