Dates	variable	value	upper_ci	color	type
2020-06-20	mod_2	29130	85417	Soc. Dist. + Travel Ban	solid
2020-06-20	mod_3	39576	127428	No Intervention	solid
2020-06-20	mod_4	29130	85417	Moderate return	solid
2020-06-20	mod_5	39576	127428	Normal (pre-intervention)	solid
2020-06-20	mod_6	25320	72261	Cautious return	solid
2020-06-21	mod_2	29903	89607	Soc. Dist. + Travel Ban	solid
2020-06-21	mod_3	41562	137347	No Intervention	solid
2020-06-21	mod_4	29903	89607	Moderate return	solid
2020-06-21	mod_5	41562	137347	Normal (pre-intervention)	solid
2020-06-21	mod_6	25736	74716	Cautious return	solid
2020-06-22	mod_2	30670	93369	Soc. Dist. + Travel Ban	solid
2020-06-22	mod_3	43675	148488	No Intervention	solid
2020-06-22	mod_4	30670	93369	Moderate return	solid
2020-06-22	mod_5	43675	148488	Normal (pre-intervention)	solid
2020-06-22	mod_6	26161	76898	Cautious return	solid
2020-06-23	mod_2	31473	97471	Soc. Dist. + Travel Ban	solid
2020-06-23	mod_3	45922	160701	No Intervention	solid
2020-06-23	mod_4	31473	97471	Moderate return	solid
2020-06-23	mod_5	45922	160701	Normal (pre-intervention)	solid
2020-06-23	mod_6	26588	79092	Cautious return	solid
2020-06-24	mod_2	32303	102077	Soc. Dist. + Travel Ban	solid
2020-06-24	mod_3	48342	174422	No Intervention	solid
2020-06-24	mod_4	32303	102077	Moderate return	solid
2020-06-24	mod_5	48342	174422	Normal (pre-intervention)	solid
2020-06-24	mod_6	27021	81705	Cautious return	solid
2020-06-25	mod_2	33147	106558	Soc. Dist. + Travel Ban	solid
2020-06-25	mod_3	50946	188966	No Intervention	solid
2020-06-25	mod_4	33147	106558	Moderate return	solid
2020-06-25	mod_5	50946	188966	Normal (pre-intervention)	solid
2020-06-25	mod_6	27459	83951	Cautious return	solid
2020-06-26	mod_2	34036	111375	Soc. Dist. + Travel Ban	solid
2020-06-26	mod_3	53724	204929	No Intervention	solid
2020-06-26	mod_4	34036	111375	Moderate return	solid
2020-06-26	mod_5	53724	204929	Normal (pre-intervention)	solid
2020-06-26	mod_6	27887	86552	Cautious return	solid
2020-06-27	mod_2	34936	116484	Soc. Dist. + Travel Ban	solid
2020-06-27	mod_3	56706	222136	No Intervention	solid
2020-06-27	mod_4	34936	116484	Moderate return	solid
2020-06-27	mod_5	56706	222136	Normal (pre-intervention)	solid
2020-06-27	mod_6	28334	88878	Cautious return	solid
2020-06-28	mod_2	35848	121539	Soc. Dist. + Travel Ban	solid
2020-06-28	mod_3	59884	241193	No Intervention	solid
2020-06-28	mod_4	35848	121539	Moderate return	solid
2020-06-28	mod_5	59884	241193	Normal (pre-intervention)	solid
2020-06-28	mod_6	28776	91734	Cautious return	solid
2020-06-29	mod_2	36804	126856	Soc. Dist. + Travel Ban	solid
2020-06-29	mod_3	63325	262391	No Intervention	solid
2020-06-29	mod_4	36804	126856	Moderate return	solid
2020-06-29	mod_5	63325	262391	Normal (pre-intervention)	solid
2020-06-29	mod_6	29222	94276	Cautious return	solid
2020-06-30	mod_2	37786	132475	Soc. Dist. + Travel Ban	solid
2020-06-30	mod_3	67030	285756	No Intervention	solid
2020-06-30	mod_4	37786	132475	Moderate return	solid
2020-06-30	mod_5	67030	285756	Normal (pre-intervention)	solid
2020-06-30	mod_6	29681	96967	Cautious return	solid
2020-07-01	mod_2	38798	138493	Soc. Dist. + Travel Ban	solid
2020-07-01	mod_3	70994	310260	No Intervention	solid
2020-07-01	mod_4	38798	138493	Moderate return	solid
2020-07-01	mod_5	70994	310260	Normal (pre-intervention)	solid
2020-07-01	mod_6	30138	99642	Cautious return	solid
2020-07-02	mod_2	39847	144969	Soc. Dist. + Travel Ban	solid
2020-07-02	mod_3	75265	336300	No Intervention	solid
2020-07-02	mod_4	39847	144969	Moderate return	solid
2020-07-02	mod_5	75265	336300	Normal (pre-intervention)	solid
2020-07-02	mod_6	30596	102242	Cautious return	solid
2020-07-03	mod_2	40918	151317	Soc. Dist. + Travel Ban	solid
2020-07-03	mod_3	79876	368294	No Intervention	solid
2020-07-03	mod_4	40918	151317	Moderate return	solid
2020-07-03	mod_5	79876	368294	Normal (pre-intervention)	solid
2020-07-03	mod_6	31054	105169	Cautious return	solid
2020-07-04	mod_2	42036	157796	Soc. Dist. + Travel Ban	solid
2020-07-04	mod_3	84858	400776	No Intervention	solid
2020-07-04	mod_4	42036	157796	Moderate return	solid
2020-07-04	mod_5	84858	400776	Normal (pre-intervention)	solid
2020-07-04	mod_6	31517	108017	Cautious return	solid
2020-07-05	mod_2	43199	165077	Soc. Dist. + Travel Ban	solid
2020-07-05	mod_3	90241	435506	No Intervention	solid
2020-07-05	mod_4	43199	165077	Moderate return	solid
2020-07-05	mod_5	90241	435506	Normal (pre-intervention)	solid
2020-07-05	mod_6	31988	110879	Cautious return	solid
2020-07-06	mod_2	44395	171979	Soc. Dist. + Travel Ban	solid
2020-07-06	mod_3	96065	474469	No Intervention	solid
2020-07-06	mod_4	44395	171979	Moderate return	solid
2020-07-06	mod_5	96065	474469	Normal (pre-intervention)	solid
2020-07-06	mod_6	32450	114038	Cautious return	solid
2020-07-07	mod_2	45640	180387	Soc. Dist. + Travel Ban	solid
2020-07-07	mod_3	102338	518250	No Intervention	solid
2020-07-07	mod_4	45640	180387	Moderate return	solid
2020-07-07	mod_5	102338	518250	Normal (pre-intervention)	solid
2020-07-07	mod_6	32934	116830	Cautious return	solid
2020-07-08	mod_2	46922	187950	Soc. Dist. + Travel Ban	solid
2020-07-08	mod_3	109149	564635	No Intervention	solid
2020-07-08	mod_4	46922	187950	Moderate return	solid
2020-07-08	mod_5	109149	564635	Normal (pre-intervention)	solid
2020-07-08	mod_6	33425	120133	Cautious return	solid
2020-07-09	mod_2	48263	196858	Soc. Dist. + Travel Ban	solid
2020-07-09	mod_3	116523	615520	No Intervention	solid
2020-07-09	mod_4	48263	196858	Moderate return	solid
2020-07-09	mod_5	116523	615520	Normal (pre-intervention)	solid
2020-07-09	mod_6	33918	123227	Cautious return	solid
2020-07-10	mod_2	49655	205146	Soc. Dist. + Travel Ban	solid
2020-07-10	mod_3	124482	673066	No Intervention	solid
2020-07-10	mod_4	49655	205146	Moderate return	solid
2020-07-10	mod_5	124482	673066	Normal (pre-intervention)	solid
2020-07-10	mod_6	34409	126661	Cautious return	solid
2020-07-11	mod_2	51085	214089	Soc. Dist. + Travel Ban	solid
2020-07-11	mod_3	133119	734731	No Intervention	solid
2020-07-11	mod_4	51085	214089	Moderate return	solid
2020-07-11	mod_5	133119	734731	Normal (pre-intervention)	solid
2020-07-11	mod_6	34917	129865	Cautious return	solid
2020-07-12	mod_2	52566	223572	Soc. Dist. + Travel Ban	solid
2020-07-12	mod_3	142471	801467	No Intervention	solid
2020-07-12	mod_4	52566	223572	Moderate return	solid
2020-07-12	mod_5	142471	801467	Normal (pre-intervention)	solid
2020-07-12	mod_6	35429	133244	Cautious return	solid
2020-07-13	mod_2	54104	234619	Soc. Dist. + Travel Ban	solid
2020-07-13	mod_3	152628	875461	No Intervention	solid
2020-07-13	mod_4	54104	234619	Moderate return	solid
2020-07-13	mod_5	152628	875461	Normal (pre-intervention)	solid
2020-07-13	mod_6	35952	137077	Cautious return	solid
2020-07-14	mod_2	55709	245321	Soc. Dist. + Travel Ban	solid
2020-07-14	mod_3	163600	955624	No Intervention	solid
2020-07-14	mod_4	55709	245321	Moderate return	solid
2020-07-14	mod_5	163600	955624	Normal (pre-intervention)	solid
2020-07-14	mod_6	36479	140679	Cautious return	solid
2020-07-15	mod_2	57380	256972	Soc. Dist. + Travel Ban	solid
2020-07-15	mod_3	175451	1041881	No Intervention	solid
2020-07-15	mod_4	57380	256972	Moderate return	solid
2020-07-15	mod_5	175451	1041881	Normal (pre-intervention)	solid
2020-07-15	mod_6	37013	144130	Cautious return	solid
2020-07-16	mod_2	59124	269105	Soc. Dist. + Travel Ban	solid
2020-07-16	mod_3	188323	1138794	No Intervention	solid
2020-07-16	mod_4	59124	269105	Moderate return	solid
2020-07-16	mod_5	188323	1138794	Normal (pre-intervention)	solid
2020-07-16	mod_6	37555	147486	Cautious return	solid
2020-07-17	mod_2	60919	280695	Soc. Dist. + Travel Ban	solid
2020-07-17	mod_3	202214	1242413	No Intervention	solid
2020-07-17	mod_4	60919	280695	Moderate return	solid
2020-07-17	mod_5	202214	1242413	Normal (pre-intervention)	solid
2020-07-17	mod_6	38117	151755	Cautious return	solid
2020-07-18	mod_2	62780	293427	Soc. Dist. + Travel Ban	solid
2020-07-18	mod_3	217180	1356664	No Intervention	solid
2020-07-18	mod_4	62780	293427	Moderate return	solid
2020-07-18	mod_5	217180	1356664	Normal (pre-intervention)	solid
2020-07-18	mod_6	38664	155387	Cautious return	solid
2020-07-19	mod_2	64740	307162	Soc. Dist. + Travel Ban	solid
2020-07-19	mod_3	233339	1480567	No Intervention	solid
2020-07-19	mod_4	64740	307162	Moderate return	solid
2020-07-19	mod_5	233339	1480567	Normal (pre-intervention)	solid
2020-07-19	mod_6	39219	159121	Cautious return	solid
2020-07-20	mod_2	66792	321867	Soc. Dist. + Travel Ban	solid
2020-07-20	mod_3	250760	1614037	No Intervention	solid
2020-07-20	mod_4	66792	321867	Moderate return	solid
2020-07-20	mod_5	250760	1614037	Normal (pre-intervention)	solid
2020-07-20	mod_6	39804	162940	Cautious return	solid
2020-07-21	mod_2	68919	337788	Soc. Dist. + Travel Ban	solid
2020-07-21	mod_3	269507	1762889	No Intervention	solid
2020-07-21	mod_4	68919	337788	Moderate return	solid
2020-07-21	mod_5	269507	1762889	Normal (pre-intervention)	solid
2020-07-21	mod_6	40390	167337	Cautious return	solid
2020-07-22	mod_2	71127	353536	Soc. Dist. + Travel Ban	solid
2020-07-22	mod_3	289694	1925651	No Intervention	solid
2020-07-22	mod_4	71127	353536	Moderate return	solid
2020-07-22	mod_5	289694	1925651	Normal (pre-intervention)	solid
2020-07-22	mod_6	40995	171591	Cautious return	solid
2020-07-23	mod_2	73441	368718	Soc. Dist. + Travel Ban	solid
2020-07-23	mod_3	311385	2096511	No Intervention	solid
2020-07-23	mod_4	73441	368718	Moderate return	solid
2020-07-23	mod_5	311385	2096511	Normal (pre-intervention)	solid
2020-07-23	mod_6	41596	175654	Cautious return	solid
2020-07-24	mod_2	75850	385672	Soc. Dist. + Travel Ban	solid
2020-07-24	mod_3	334579	2283498	No Intervention	solid
2020-07-24	mod_4	75850	385672	Moderate return	solid
2020-07-24	mod_5	334579	2283498	Normal (pre-intervention)	solid
2020-07-24	mod_6	42215	179945	Cautious return	solid
2020-07-25	mod_2	78372	403764	Soc. Dist. + Travel Ban	solid
2020-07-25	mod_3	359457	2487110	No Intervention	solid
2020-07-25	mod_4	78372	403764	Moderate return	solid
2020-07-25	mod_5	359457	2487110	Normal (pre-intervention)	solid
2020-07-25	mod_6	42830	184699	Cautious return	solid
2020-07-26	mod_2	81012	422212	Soc. Dist. + Travel Ban	solid
2020-07-26	mod_3	386056	2704941	No Intervention	solid
2020-07-26	mod_4	81012	422212	Moderate return	solid
2020-07-26	mod_5	386056	2704941	Normal (pre-intervention)	solid
2020-07-26	mod_6	43472	189849	Cautious return	solid
2020-07-27	mod_2	83771	442723	Soc. Dist. + Travel Ban	solid
2020-07-27	mod_3	414451	2952173	No Intervention	solid
2020-07-27	mod_4	83771	442723	Moderate return	solid
2020-07-27	mod_5	414451	2952173	Normal (pre-intervention)	solid
2020-07-27	mod_6	44123	194193	Cautious return	solid
2020-07-28	mod_2	86641	463981	Soc. Dist. + Travel Ban	solid
2020-07-28	mod_3	444716	3212155	No Intervention	solid
2020-07-28	mod_4	86641	463981	Moderate return	solid
2020-07-28	mod_5	444716	3212155	Normal (pre-intervention)	solid
2020-07-28	mod_6	44803	198911	Cautious return	solid
2020-07-29	mod_2	89635	485469	Soc. Dist. + Travel Ban	solid
2020-07-29	mod_3	476932	3502386	No Intervention	solid
2020-07-29	mod_4	89635	485469	Moderate return	solid
2020-07-29	mod_5	476932	3502386	Normal (pre-intervention)	solid
2020-07-29	mod_6	45473	203979	Cautious return	solid
2020-07-30	mod_2	92796	508857	Soc. Dist. + Travel Ban	solid
2020-07-30	mod_3	511129	3801129	No Intervention	solid
2020-07-30	mod_4	92796	508857	Moderate return	solid
2020-07-30	mod_5	511129	3801129	Normal (pre-intervention)	solid
2020-07-30	mod_6	46158	209015	Cautious return	solid
2020-07-31	mod_2	96083	532278	Soc. Dist. + Travel Ban	solid
2020-07-31	mod_3	547402	4133813	No Intervention	solid
2020-07-31	mod_4	96083	532278	Moderate return	solid
2020-07-31	mod_5	547402	4133813	Normal (pre-intervention)	solid
2020-07-31	mod_6	46843	214076	Cautious return	solid
2020-08-01	mod_2	99514	557690	Soc. Dist. + Travel Ban	solid
2020-08-01	mod_3	585829	4489132	No Intervention	solid
2020-08-01	mod_4	99514	557690	Moderate return	solid
2020-08-01	mod_5	585829	4489132	Normal (pre-intervention)	solid
2020-08-01	mod_6	47553	219443	Cautious return	solid
2020-08-02	mod_2	103088	584068	Soc. Dist. + Travel Ban	solid
2020-08-02	mod_3	626437	4869058	No Intervention	solid
2020-08-02	mod_4	103088	584068	Moderate return	solid
2020-08-02	mod_5	626437	4869058	Normal (pre-intervention)	solid
2020-08-02	mod_6	48300	225718	Cautious return	solid
2020-08-03	mod_2	106851	612046	Soc. Dist. + Travel Ban	solid
2020-08-03	mod_3	669259	5271481	No Intervention	solid
2020-08-03	mod_4	106851	612046	Moderate return	solid
2020-08-03	mod_5	669259	5271481	Normal (pre-intervention)	solid
2020-08-03	mod_6	49034	231073	Cautious return	solid
2020-08-04	mod_2	110788	641950	Soc. Dist. + Travel Ban	solid
2020-08-04	mod_3	714397	5715825	No Intervention	solid
2020-08-04	mod_4	110788	641950	Moderate return	solid
2020-08-04	mod_5	714397	5715825	Normal (pre-intervention)	solid
2020-08-04	mod_6	49803	236926	Cautious return	solid
2020-08-05	mod_2	114904	672062	Soc. Dist. + Travel Ban	solid
2020-08-05	mod_3	761829	6168769	No Intervention	solid
2020-08-05	mod_4	114904	672062	Moderate return	solid
2020-08-05	mod_5	761829	6168769	Normal (pre-intervention)	solid
2020-08-05	mod_6	50580	242391	Cautious return	solid
2020-08-06	mod_2	119199	702307	Soc. Dist. + Travel Ban	solid
2020-08-06	mod_3	811641	6685454	No Intervention	solid
2020-08-06	mod_4	119199	702307	Moderate return	solid
2020-08-06	mod_5	811641	6685454	Normal (pre-intervention)	solid
2020-08-06	mod_6	51386	247323	Cautious return	solid
2020-08-07	mod_2	123690	738658	Soc. Dist. + Travel Ban	solid
2020-08-07	mod_3	863858	7216999	No Intervention	solid
2020-08-07	mod_4	123690	738658	Moderate return	solid
2020-08-07	mod_5	863858	7216999	Normal (pre-intervention)	solid
2020-08-07	mod_6	52199	253712	Cautious return	solid
2020-08-08	mod_2	128370	774823	Soc. Dist. + Travel Ban	solid
2020-08-08	mod_3	918545	7792497	No Intervention	solid
2020-08-08	mod_4	128370	774823	Moderate return	solid
2020-08-08	mod_5	918545	7792497	Normal (pre-intervention)	solid
2020-08-08	mod_6	53045	260839	Cautious return	solid
2020-08-09	mod_2	133282	812747	Soc. Dist. + Travel Ban	solid
2020-08-09	mod_3	975690	8395591	No Intervention	solid
2020-08-09	mod_4	133282	812747	Moderate return	solid
2020-08-09	mod_5	975690	8395591	Normal (pre-intervention)	solid
2020-08-09	mod_6	53900	266184	Cautious return	solid
2020-08-10	mod_2	138391	850173	Soc. Dist. + Travel Ban	solid
2020-08-10	mod_3	1035301	9039885	No Intervention	solid
2020-08-10	mod_4	138391	850173	Moderate return	solid
2020-08-10	mod_5	1035301	9039885	Normal (pre-intervention)	solid
2020-08-10	mod_6	54792	274141	Cautious return	solid
2020-08-11	mod_2	143737	891694	Soc. Dist. + Travel Ban	solid
2020-08-11	mod_3	1097404	9719184	No Intervention	solid
2020-08-11	mod_4	143737	891694	Moderate return	solid
2020-08-11	mod_5	1097404	9719184	Normal (pre-intervention)	solid
2020-08-11	mod_6	55705	280882	Cautious return	solid
2020-08-12	mod_2	149317	934496	Soc. Dist. + Travel Ban	solid
2020-08-12	mod_3	1162054	10418515	No Intervention	solid
2020-08-12	mod_4	149317	934496	Moderate return	solid
2020-08-12	mod_5	1162054	10418515	Normal (pre-intervention)	solid
2020-08-12	mod_6	56625	287520	Cautious return	solid
2020-08-13	mod_2	155155	980005	Soc. Dist. + Travel Ban	solid
2020-08-13	mod_3	1229208	11169026	No Intervention	solid
2020-08-13	mod_4	155155	980005	Moderate return	solid
2020-08-13	mod_5	1229208	11169026	Normal (pre-intervention)	solid
2020-08-13	mod_6	57571	294332	Cautious return	solid
2020-08-14	mod_2	161232	1027614	Soc. Dist. + Travel Ban	solid
2020-08-14	mod_3	1298825	11921319	No Intervention	solid
2020-08-14	mod_4	161232	1027614	Moderate return	solid
2020-08-14	mod_5	1298825	11921319	Normal (pre-intervention)	solid
2020-08-14	mod_6	58534	301500	Cautious return	solid
2020-08-15	mod_2	167564	1075054	Soc. Dist. + Travel Ban	solid
2020-08-15	mod_3	1370947	12711778	No Intervention	solid
2020-08-15	mod_4	167564	1075054	Moderate return	solid
2020-08-15	mod_5	1370947	12711778	Normal (pre-intervention)	solid
2020-08-15	mod_6	59513	309354	Cautious return	solid
2020-08-16	mod_2	174188	1125755	Soc. Dist. + Travel Ban	solid
2020-08-16	mod_3	1445688	13528049	No Intervention	solid
2020-08-16	mod_4	174188	1125755	Moderate return	solid
2020-08-16	mod_5	1445688	13528049	Normal (pre-intervention)	solid
2020-08-16	mod_6	60517	317679	Cautious return	solid
2020-08-17	mod_2	181068	1178705	Soc. Dist. + Travel Ban	solid
2020-08-17	mod_3	1522875	14370211	No Intervention	solid
2020-08-17	mod_4	181068	1178705	Moderate return	solid
2020-08-17	mod_5	1522875	14370211	Normal (pre-intervention)	solid
2020-08-17	mod_6	61560	324824	Cautious return	solid
2020-08-18	mod_2	188249	1238282	Soc. Dist. + Travel Ban	solid
2020-08-18	mod_3	1602602	15214666	No Intervention	solid
2020-08-18	mod_4	188249	1238282	Moderate return	solid
2020-08-18	mod_5	1602602	15214666	Normal (pre-intervention)	solid
2020-08-18	mod_6	62640	333746	Cautious return	solid
2020-08-19	mod_2	195725	1300374	Soc. Dist. + Travel Ban	solid
2020-08-19	mod_3	1684777	16095952	No Intervention	solid
2020-08-19	mod_4	195725	1300374	Moderate return	solid
2020-08-19	mod_5	1684777	16095952	Normal (pre-intervention)	solid
2020-08-19	mod_6	63726	341289	Cautious return	solid
2020-08-20	mod_2	203485	1364623	Soc. Dist. + Travel Ban	solid
2020-08-20	mod_3	1769352	16939129	No Intervention	solid
2020-08-20	mod_4	203485	1364623	Moderate return	solid
2020-08-20	mod_5	1769352	16939129	Normal (pre-intervention)	solid
2020-08-20	mod_6	64876	350796	Cautious return	solid
2020-08-21	mod_2	211545	1426242	Soc. Dist. + Travel Ban	solid
2020-08-21	mod_3	1856318	17859766	No Intervention	solid
2020-08-21	mod_4	211545	1426242	Moderate return	solid
2020-08-21	mod_5	1856318	17859766	Normal (pre-intervention)	solid
2020-08-21	mod_6	66029	359405	Cautious return	solid
2020-08-22	mod_2	219963	1496388	Soc. Dist. + Travel Ban	solid
2020-08-22	mod_3	1945639	18749497	No Intervention	solid
2020-08-22	mod_4	219963	1496388	Moderate return	solid
2020-08-22	mod_5	1945639	18749497	Normal (pre-intervention)	solid
2020-08-22	mod_6	67209	368788	Cautious return	solid
2020-08-23	mod_2	228709	1568852	Soc. Dist. + Travel Ban	solid
2020-08-23	mod_3	2037367	19726321	No Intervention	solid
2020-08-23	mod_4	228709	1568852	Moderate return	solid
2020-08-23	mod_5	2037367	19726321	Normal (pre-intervention)	solid
2020-08-23	mod_6	68427	377159	Cautious return	solid
