stat	value
thetaS_last_obs_p_mean	0.9958161
thetaI_last_obs_p_mean	0.0001302384
thetaR_last_obs_p_mean	0.004053622
thetaS_last_obs_p_ci_low	0.9955604
thetaS_last_obs_p_ci_med	0.9958169
thetaS_last_obs_p_ci_up	0.996068
thetaI_last_obs_p_ci_low	8.854681e-05
thetaI_last_obs_p_ci_med	0.0001293669
thetaI_last_obs_p_ci_up	0.0001769314
thetaR_last_obs_p_ci_low	0.003805536
thetaR_last_obs_p_ci_med	0.004053019
thetaR_last_obs_p_ci_up	0.004305118
R0_p_mean	1.326704
R0_p_ci_low	0.6286056
R0_p_ci_med	1.204557
R0_p_ci_up	2.698082
gamma_p_mean	0.04844004
gamma_p_ci_low	0.006302554
gamma_p_ci_med	0.03590501
gamma_p_ci_up	0.1600101
beta_p_mean	0.0561371
beta_p_ci_low	0.008495907
beta_p_ci_med	0.04534028
beta_p_ci_up	0.1652893
incidence_mean	0.01369551
incidence_ci_low	0.0001214733
incidence_ci_median	0.00103492
incidence_ci_up	0.1345571
thetaI_tp1_mean	0.004293568
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.04416368
thetaR_tp1_mean	0.01296394
thetaR_tp1_ci_low	0.001399552
thetaR_tp1_ci_med	0.005107488
thetaR_tp1_ci_up	0.08744185
Y_tp1_mean	0.004293669
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.04413759
R_tp1_mean	0.01296305
R_tp1_ci_low	0.001391334
R_tp1_ci_med	0.005108599
R_tp1_ci_up	0.08738705
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01296394
thetaR_max_ci_low	0.001399552
thetaR_max_ci_med	0.005107488
thetaR_max_ci_up	0.08744185
cumInf_mean	0.01725751
cumInf_ci_low	0.001418651
cumInf_ci_med	0.005310631
cumInf_ci_up	0.1375354
dthetaI_tp1_date	06/15/21
first_tp_mean	01/17/21
first_tp_ci_low	11/28/20
first_tp_ci_med	12/15/20
first_tp_ci_up	06/15/21
dthetaI_tp2_date	06/15/21
second_tp_mean	01/20/21
second_tp_ci_low	11/30/20
second_tp_ci_med	12/16/20
second_tp_ci_up	06/15/21
end_p_mean	04/18/21
end_p_ci_low	01/26/21
end_p_ci_med	04/21/21
end_p_ci_up	06/15/21
begin_str	11/28/2020
