Dates	variable	value	upper_ci	color	type
2020-06-01	mod_3	256	1378	No Intervention	solid
2020-06-01	mod_4	171	1119	Moderate return	solid
2020-06-01	mod_5	240	1366	Normal (pre-intervention)	solid
2020-06-01	mod_6	122	970	Cautious return	solid
2020-06-02	mod_2	179	1094	Soc. Dist. + Travel Ban	solid
2020-06-02	mod_3	286	1598	No Intervention	solid
2020-06-02	mod_4	174	1121	Moderate return	solid
2020-06-02	mod_5	257	1482	Normal (pre-intervention)	solid
2020-06-02	mod_6	125	961	Cautious return	solid
2020-06-03	mod_2	188	1255	Soc. Dist. + Travel Ban	solid
2020-06-03	mod_3	312	1726	No Intervention	solid
2020-06-03	mod_4	184	1213	Moderate return	solid
2020-06-03	mod_5	284	1527	Normal (pre-intervention)	solid
2020-06-03	mod_6	124	903	Cautious return	solid
2020-06-04	mod_2	196	1261	Soc. Dist. + Travel Ban	solid
2020-06-04	mod_3	340	1831	No Intervention	solid
2020-06-04	mod_4	191	1191	Moderate return	solid
2020-06-04	mod_5	315	1813	Normal (pre-intervention)	solid
2020-06-04	mod_6	128	983	Cautious return	solid
2020-06-05	mod_2	205	1236	Soc. Dist. + Travel Ban	solid
2020-06-05	mod_3	386	2197	No Intervention	solid
2020-06-05	mod_4	200	1274	Moderate return	solid
2020-06-05	mod_5	351	2065	Normal (pre-intervention)	solid
2020-06-05	mod_6	123	905	Cautious return	solid
2020-06-06	mod_2	213	1387	Soc. Dist. + Travel Ban	solid
2020-06-06	mod_3	428	2448	No Intervention	solid
2020-06-06	mod_4	214	1446	Moderate return	solid
2020-06-06	mod_5	383	2235	Normal (pre-intervention)	solid
2020-06-06	mod_6	127	986	Cautious return	solid
2020-06-07	mod_2	225	1483	Soc. Dist. + Travel Ban	solid
2020-06-07	mod_3	476	2895	No Intervention	solid
2020-06-07	mod_4	217	1337	Moderate return	solid
2020-06-07	mod_5	426	2568	Normal (pre-intervention)	solid
2020-06-07	mod_6	128	943	Cautious return	solid
2020-06-08	mod_2	238	1416	Soc. Dist. + Travel Ban	solid
2020-06-08	mod_3	538	3283	No Intervention	solid
2020-06-08	mod_4	233	1577	Moderate return	solid
2020-06-08	mod_5	476	2895	Normal (pre-intervention)	solid
2020-06-08	mod_6	129	1033	Cautious return	solid
2020-06-09	mod_2	244	1795	Soc. Dist. + Travel Ban	solid
2020-06-09	mod_3	600	3809	No Intervention	solid
2020-06-09	mod_4	240	1586	Moderate return	solid
2020-06-09	mod_5	530	3452	Normal (pre-intervention)	solid
2020-06-09	mod_6	134	994	Cautious return	solid
2020-06-10	mod_2	258	1648	Soc. Dist. + Travel Ban	solid
2020-06-10	mod_3	684	4526	No Intervention	solid
2020-06-10	mod_4	263	1696	Moderate return	solid
2020-06-10	mod_5	601	3883	Normal (pre-intervention)	solid
2020-06-10	mod_6	135	1060	Cautious return	solid
2020-06-11	mod_2	273	1829	Soc. Dist. + Travel Ban	solid
2020-06-11	mod_3	777	5182	No Intervention	solid
2020-06-11	mod_4	274	1942	Moderate return	solid
2020-06-11	mod_5	675	4511	Normal (pre-intervention)	solid
2020-06-11	mod_6	134	1031	Cautious return	solid
2020-06-12	mod_2	289	2057	Soc. Dist. + Travel Ban	solid
2020-06-12	mod_3	881	6028	No Intervention	solid
2020-06-12	mod_4	286	2010	Moderate return	solid
2020-06-12	mod_5	761	5302	Normal (pre-intervention)	solid
2020-06-12	mod_6	134	1062	Cautious return	solid
2020-06-13	mod_2	306	2149	Soc. Dist. + Travel Ban	solid
2020-06-13	mod_3	1003	7088	No Intervention	solid
2020-06-13	mod_4	302	2180	Moderate return	solid
2020-06-13	mod_5	875	6128	Normal (pre-intervention)	solid
2020-06-13	mod_6	142	1112	Cautious return	solid
2020-06-14	mod_2	326	2391	Soc. Dist. + Travel Ban	solid
2020-06-14	mod_3	1155	8160	No Intervention	solid
2020-06-14	mod_4	319	2314	Moderate return	solid
2020-06-14	mod_5	990	6791	Normal (pre-intervention)	solid
2020-06-14	mod_6	141	1215	Cautious return	solid
2020-06-15	mod_2	344	2448	Soc. Dist. + Travel Ban	solid
2020-06-15	mod_3	1328	9598	No Intervention	solid
2020-06-15	mod_4	342	2582	Moderate return	solid
2020-06-15	mod_5	1131	8179	Normal (pre-intervention)	solid
2020-06-15	mod_6	148	1172	Cautious return	solid
2020-06-16	mod_2	369	2604	Soc. Dist. + Travel Ban	solid
2020-06-16	mod_3	1537	11388	No Intervention	solid
2020-06-16	mod_4	365	2731	Moderate return	solid
2020-06-16	mod_5	1300	9507	Normal (pre-intervention)	solid
2020-06-16	mod_6	150	1133	Cautious return	solid
2020-06-17	mod_2	394	3054	Soc. Dist. + Travel Ban	solid
2020-06-17	mod_3	1773	13212	No Intervention	solid
2020-06-17	mod_4	386	2849	Moderate return	solid
2020-06-17	mod_5	1490	10978	Normal (pre-intervention)	solid
2020-06-17	mod_6	155	1305	Cautious return	solid
2020-06-18	mod_2	424	3348	Soc. Dist. + Travel Ban	solid
2020-06-18	mod_3	2066	15133	No Intervention	solid
2020-06-18	mod_4	417	3251	Moderate return	solid
2020-06-18	mod_5	1731	12469	Normal (pre-intervention)	solid
2020-06-18	mod_6	161	1277	Cautious return	solid
2020-06-19	mod_2	454	3419	Soc. Dist. + Travel Ban	solid
2020-06-19	mod_3	2402	18155	No Intervention	solid
2020-06-19	mod_4	443	3460	Moderate return	solid
2020-06-19	mod_5	2006	15136	Normal (pre-intervention)	solid
2020-06-19	mod_6	157	1253	Cautious return	solid
2020-06-20	mod_2	484	3662	Soc. Dist. + Travel Ban	solid
2020-06-20	mod_3	2808	21231	No Intervention	solid
2020-06-20	mod_4	479	3657	Moderate return	solid
2020-06-20	mod_5	2327	17068	Normal (pre-intervention)	solid
2020-06-20	mod_6	169	1463	Cautious return	solid
2020-06-21	mod_2	530	4152	Soc. Dist. + Travel Ban	solid
2020-06-21	mod_3	3291	23973	No Intervention	solid
2020-06-21	mod_4	518	4156	Moderate return	solid
2020-06-21	mod_5	2715	20210	Normal (pre-intervention)	solid
2020-06-21	mod_6	171	1435	Cautious return	solid
2020-06-22	mod_2	564	4200	Soc. Dist. + Travel Ban	solid
2020-06-22	mod_3	3845	29414	No Intervention	solid
2020-06-22	mod_4	561	4137	Moderate return	solid
2020-06-22	mod_5	3168	23435	Normal (pre-intervention)	solid
2020-06-22	mod_6	169	1595	Cautious return	solid
2020-06-23	mod_2	602	4894	Soc. Dist. + Travel Ban	solid
2020-06-23	mod_3	4503	33734	No Intervention	solid
2020-06-23	mod_4	593	4801	Moderate return	solid
2020-06-23	mod_5	3690	26650	Normal (pre-intervention)	solid
2020-06-23	mod_6	183	1483	Cautious return	solid
2020-06-24	mod_2	663	5210	Soc. Dist. + Travel Ban	solid
2020-06-24	mod_3	5285	39128	No Intervention	solid
2020-06-24	mod_4	646	5519	Moderate return	solid
2020-06-24	mod_5	4311	31396	Normal (pre-intervention)	solid
2020-06-24	mod_6	187	1692	Cautious return	solid
2020-06-25	mod_2	714	5558	Soc. Dist. + Travel Ban	solid
2020-06-25	mod_3	6169	45939	No Intervention	solid
2020-06-25	mod_4	704	5602	Moderate return	solid
2020-06-25	mod_5	5041	36692	Normal (pre-intervention)	solid
2020-06-25	mod_6	189	1595	Cautious return	solid
2020-06-26	mod_2	778	5648	Soc. Dist. + Travel Ban	solid
2020-06-26	mod_3	7220	52198	No Intervention	solid
2020-06-26	mod_4	771	6068	Moderate return	solid
2020-06-26	mod_5	5861	41781	Normal (pre-intervention)	solid
2020-06-26	mod_6	197	1694	Cautious return	solid
2020-06-27	mod_2	846	6921	Soc. Dist. + Travel Ban	solid
2020-06-27	mod_3	8410	62272	No Intervention	solid
2020-06-27	mod_4	835	6314	Moderate return	solid
2020-06-27	mod_5	6835	49296	Normal (pre-intervention)	solid
2020-06-27	mod_6	205	1765	Cautious return	solid
2020-06-28	mod_2	925	7029	Soc. Dist. + Travel Ban	solid
2020-06-28	mod_3	9758	73141	No Intervention	solid
2020-06-28	mod_4	910	7261	Moderate return	solid
2020-06-28	mod_5	7924	57787	Normal (pre-intervention)	solid
2020-06-28	mod_6	210	1912	Cautious return	solid
2020-06-29	mod_2	1009	8128	Soc. Dist. + Travel Ban	solid
2020-06-29	mod_3	11288	84188	No Intervention	solid
2020-06-29	mod_4	988	8074	Moderate return	solid
2020-06-29	mod_5	9163	64788	Normal (pre-intervention)	solid
2020-06-29	mod_6	221	1800	Cautious return	solid
2020-06-30	mod_2	1101	8163	Soc. Dist. + Travel Ban	solid
2020-06-30	mod_3	13006	99246	No Intervention	solid
2020-06-30	mod_4	1075	8167	Moderate return	solid
2020-06-30	mod_5	10547	76073	Normal (pre-intervention)	solid
2020-06-30	mod_6	228	2119	Cautious return	solid
2020-07-01	mod_2	1219	9050	Soc. Dist. + Travel Ban	solid
2020-07-01	mod_3	14920	114878	No Intervention	solid
2020-07-01	mod_4	1184	9591	Moderate return	solid
2020-07-01	mod_5	12101	88126	Normal (pre-intervention)	solid
2020-07-01	mod_6	236	1938	Cautious return	solid
2020-07-02	mod_2	1323	9805	Soc. Dist. + Travel Ban	solid
2020-07-02	mod_3	17011	138008	No Intervention	solid
2020-07-02	mod_4	1292	10129	Moderate return	solid
2020-07-02	mod_5	13788	103623	Normal (pre-intervention)	solid
2020-07-02	mod_6	247	1963	Cautious return	solid
2020-07-03	mod_2	1448	10776	Soc. Dist. + Travel Ban	solid
2020-07-03	mod_3	19305	158599	No Intervention	solid
2020-07-03	mod_4	1419	10425	Moderate return	solid
2020-07-03	mod_5	15661	117640	Normal (pre-intervention)	solid
2020-07-03	mod_6	259	2372	Cautious return	solid
2020-07-04	mod_2	1604	12129	Soc. Dist. + Travel Ban	solid
2020-07-04	mod_3	21796	178374	No Intervention	solid
2020-07-04	mod_4	1561	12170	Moderate return	solid
2020-07-04	mod_5	17687	139186	Normal (pre-intervention)	solid
2020-07-04	mod_6	272	2323	Cautious return	solid
2020-07-05	mod_2	1752	12443	Soc. Dist. + Travel Ban	solid
2020-07-05	mod_3	24464	214338	No Intervention	solid
2020-07-05	mod_4	1713	12666	Moderate return	solid
2020-07-05	mod_5	19843	154540	Normal (pre-intervention)	solid
2020-07-05	mod_6	288	2514	Cautious return	solid
2020-07-06	mod_2	1931	14129	Soc. Dist. + Travel Ban	solid
2020-07-06	mod_3	27335	245294	No Intervention	solid
2020-07-06	mod_4	1883	14157	Moderate return	solid
2020-07-06	mod_5	22242	186543	Normal (pre-intervention)	solid
2020-07-06	mod_6	296	2544	Cautious return	solid
2020-07-07	mod_2	2127	15148	Soc. Dist. + Travel Ban	solid
2020-07-07	mod_3	30356	283303	No Intervention	solid
2020-07-07	mod_4	2083	15340	Moderate return	solid
2020-07-07	mod_5	24700	213468	Normal (pre-intervention)	solid
2020-07-07	mod_6	311	2447	Cautious return	solid
2020-07-08	mod_2	2338	16629	Soc. Dist. + Travel Ban	solid
2020-07-08	mod_3	33537	323597	No Intervention	solid
2020-07-08	mod_4	2275	16709	Moderate return	solid
2020-07-08	mod_5	27357	241742	Normal (pre-intervention)	solid
2020-07-08	mod_6	326	2802	Cautious return	solid
2020-07-09	mod_2	2546	17989	Soc. Dist. + Travel Ban	solid
2020-07-09	mod_3	36840	378120	No Intervention	solid
2020-07-09	mod_4	2506	16938	Moderate return	solid
2020-07-09	mod_5	30108	283037	Normal (pre-intervention)	solid
2020-07-09	mod_6	342	2903	Cautious return	solid
2020-07-10	mod_2	2790	19590	Soc. Dist. + Travel Ban	solid
2020-07-10	mod_3	40306	428045	No Intervention	solid
2020-07-10	mod_4	2751	19729	Moderate return	solid
2020-07-10	mod_5	32991	319160	Normal (pre-intervention)	solid
2020-07-10	mod_6	362	2856	Cautious return	solid
2020-07-11	mod_2	3056	20988	Soc. Dist. + Travel Ban	solid
2020-07-11	mod_3	43809	490070	No Intervention	solid
2020-07-11	mod_4	3018	21387	Moderate return	solid
2020-07-11	mod_5	35991	375511	Normal (pre-intervention)	solid
2020-07-11	mod_6	375	2668	Cautious return	solid
2020-07-12	mod_2	3353	23041	Soc. Dist. + Travel Ban	solid
2020-07-12	mod_3	47374	559206	No Intervention	solid
2020-07-12	mod_4	3296	22730	Moderate return	solid
2020-07-12	mod_5	39066	415212	Normal (pre-intervention)	solid
2020-07-12	mod_6	395	3246	Cautious return	solid
2020-07-13	mod_2	3642	25280	Soc. Dist. + Travel Ban	solid
2020-07-13	mod_3	51051	632978	No Intervention	solid
2020-07-13	mod_4	3611	24777	Moderate return	solid
2020-07-13	mod_5	42223	470653	Normal (pre-intervention)	solid
2020-07-13	mod_6	414	3461	Cautious return	solid
2020-07-14	mod_2	3999	27704	Soc. Dist. + Travel Ban	solid
2020-07-14	mod_3	54774	711210	No Intervention	solid
2020-07-14	mod_4	3943	27621	Moderate return	solid
2020-07-14	mod_5	45441	531508	Normal (pre-intervention)	solid
2020-07-14	mod_6	446	3396	Cautious return	solid
2020-07-15	mod_2	4352	28486	Soc. Dist. + Travel Ban	solid
2020-07-15	mod_3	58461	780283	No Intervention	solid
2020-07-15	mod_4	4301	30843	Moderate return	solid
2020-07-15	mod_5	48730	604028	Normal (pre-intervention)	solid
2020-07-15	mod_6	462	3349	Cautious return	solid
2020-07-16	mod_2	4733	32680	Soc. Dist. + Travel Ban	solid
2020-07-16	mod_3	62236	855442	No Intervention	solid
2020-07-16	mod_4	4690	32618	Moderate return	solid
2020-07-16	mod_5	51998	662336	Normal (pre-intervention)	solid
2020-07-16	mod_6	495	3399	Cautious return	solid
2020-07-17	mod_2	5136	35583	Soc. Dist. + Travel Ban	solid
2020-07-17	mod_3	66086	905145	No Intervention	solid
2020-07-17	mod_4	5080	35298	Moderate return	solid
2020-07-17	mod_5	55309	746602	Normal (pre-intervention)	solid
2020-07-17	mod_6	521	4086	Cautious return	solid
2020-07-18	mod_2	5554	37126	Soc. Dist. + Travel Ban	solid
2020-07-18	mod_3	69660	978108	No Intervention	solid
2020-07-18	mod_4	5510	39575	Moderate return	solid
2020-07-18	mod_5	58572	786686	Normal (pre-intervention)	solid
2020-07-18	mod_6	560	3777	Cautious return	solid
2020-07-19	mod_2	6007	42533	Soc. Dist. + Travel Ban	solid
2020-07-19	mod_3	73367	1011345	No Intervention	solid
2020-07-19	mod_4	5947	41028	Moderate return	solid
2020-07-19	mod_5	61908	870783	Normal (pre-intervention)	solid
2020-07-19	mod_6	589	4387	Cautious return	solid
2020-07-20	mod_2	6500	44392	Soc. Dist. + Travel Ban	solid
2020-07-20	mod_3	76981	1046621	No Intervention	solid
2020-07-20	mod_4	6427	44542	Moderate return	solid
2020-07-20	mod_5	65154	925752	Normal (pre-intervention)	solid
2020-07-20	mod_6	625	4442	Cautious return	solid
2020-07-21	mod_2	6973	49314	Soc. Dist. + Travel Ban	solid
2020-07-21	mod_3	80433	1073912	No Intervention	solid
2020-07-21	mod_4	6901	50003	Moderate return	solid
2020-07-21	mod_5	68378	943221	Normal (pre-intervention)	solid
2020-07-21	mod_6	659	3799	Cautious return	solid
2020-07-22	mod_2	7509	55870	Soc. Dist. + Travel Ban	solid
2020-07-22	mod_3	83914	1116349	No Intervention	solid
2020-07-22	mod_4	7421	52388	Moderate return	solid
2020-07-22	mod_5	71488	1010207	Normal (pre-intervention)	solid
2020-07-22	mod_6	697	5253	Cautious return	solid
2020-07-23	mod_2	8033	55465	Soc. Dist. + Travel Ban	solid
2020-07-23	mod_3	87268	1135176	No Intervention	solid
2020-07-23	mod_4	7967	58890	Moderate return	solid
2020-07-23	mod_5	74611	1065220	Normal (pre-intervention)	solid
2020-07-23	mod_6	739	4881	Cautious return	solid
2020-07-24	mod_2	8589	64002	Soc. Dist. + Travel Ban	solid
2020-07-24	mod_3	90406	1166680	No Intervention	solid
2020-07-24	mod_4	8524	64936	Moderate return	solid
2020-07-24	mod_5	77653	1081362	Normal (pre-intervention)	solid
2020-07-24	mod_6	784	5923	Cautious return	solid
2020-07-25	mod_2	9180	69242	Soc. Dist. + Travel Ban	solid
2020-07-25	mod_3	93570	1209514	No Intervention	solid
2020-07-25	mod_4	9098	66914	Moderate return	solid
2020-07-25	mod_5	80536	1084619	Normal (pre-intervention)	solid
2020-07-25	mod_6	830	4477	Cautious return	solid
2020-07-26	mod_2	9759	73308	Soc. Dist. + Travel Ban	solid
2020-07-26	mod_3	96563	1226258	No Intervention	solid
2020-07-26	mod_4	9695	73425	Moderate return	solid
2020-07-26	mod_5	83370	1118314	Normal (pre-intervention)	solid
2020-07-26	mod_6	880	5603	Cautious return	solid
2020-07-27	mod_2	10382	82082	Soc. Dist. + Travel Ban	solid
2020-07-27	mod_3	99417	1277042	No Intervention	solid
2020-07-27	mod_4	10321	84494	Moderate return	solid
2020-07-27	mod_5	86111	1185513	Normal (pre-intervention)	solid
2020-07-27	mod_6	929	5656	Cautious return	solid
2020-07-28	mod_2	11023	87059	Soc. Dist. + Travel Ban	solid
2020-07-28	mod_3	102090	1254992	No Intervention	solid
2020-07-28	mod_4	10930	83498	Moderate return	solid
2020-07-28	mod_5	88659	1189147	Normal (pre-intervention)	solid
2020-07-28	mod_6	996	5820	Cautious return	solid
2020-07-29	mod_2	11640	91978	Soc. Dist. + Travel Ban	solid
2020-07-29	mod_3	104715	1244329	No Intervention	solid
2020-07-29	mod_4	11584	97451	Moderate return	solid
2020-07-29	mod_5	91138	1198725	Normal (pre-intervention)	solid
2020-07-29	mod_6	1052	6578	Cautious return	solid
2020-07-30	mod_2	12304	99766	Soc. Dist. + Travel Ban	solid
2020-07-30	mod_3	107124	1263404	No Intervention	solid
2020-07-30	mod_4	12251	103906	Moderate return	solid
2020-07-30	mod_5	93561	1218682	Normal (pre-intervention)	solid
2020-07-30	mod_6	1101	5453	Cautious return	solid
2020-07-31	mod_2	12962	111357	Soc. Dist. + Travel Ban	solid
2020-07-31	mod_3	109384	1299028	No Intervention	solid
2020-07-31	mod_4	12921	108670	Moderate return	solid
2020-07-31	mod_5	95875	1215132	Normal (pre-intervention)	solid
2020-07-31	mod_6	1167	7861	Cautious return	solid
2020-08-01	mod_2	13658	120468	Soc. Dist. + Travel Ban	solid
2020-08-01	mod_3	111409	1187742	No Intervention	solid
2020-08-01	mod_4	13612	118605	Moderate return	solid
2020-08-01	mod_5	97916	1199732	Normal (pre-intervention)	solid
2020-08-01	mod_6	1237	6342	Cautious return	solid
2020-08-02	mod_2	14311	129955	Soc. Dist. + Travel Ban	solid
2020-08-02	mod_3	113383	1210590	No Intervention	solid
2020-08-02	mod_4	14295	131221	Moderate return	solid
2020-08-02	mod_5	99933	1205564	Normal (pre-intervention)	solid
2020-08-02	mod_6	1307	8075	Cautious return	solid
2020-08-03	mod_2	15001	140555	Soc. Dist. + Travel Ban	solid
2020-08-03	mod_3	115180	1136696	No Intervention	solid
2020-08-03	mod_4	14980	142139	Moderate return	solid
2020-08-03	mod_5	101765	1177229	Normal (pre-intervention)	solid
2020-08-03	mod_6	1392	6983	Cautious return	solid
2020-08-04	mod_2	15695	148749	Soc. Dist. + Travel Ban	solid
2020-08-04	mod_3	116853	1142323	No Intervention	solid
2020-08-04	mod_4	15716	153956	Moderate return	solid
2020-08-04	mod_5	103574	1187570	Normal (pre-intervention)	solid
2020-08-04	mod_6	1463	7761	Cautious return	solid
2020-08-05	mod_2	16402	165348	Soc. Dist. + Travel Ban	solid
2020-08-05	mod_3	118345	1087620	No Intervention	solid
2020-08-05	mod_4	16371	158492	Moderate return	solid
2020-08-05	mod_5	105118	1132209	Normal (pre-intervention)	solid
2020-08-05	mod_6	1531	9037	Cautious return	solid
2020-08-06	mod_2	17124	176721	Soc. Dist. + Travel Ban	solid
2020-08-06	mod_3	119664	1051314	No Intervention	solid
2020-08-06	mod_4	17157	174285	Moderate return	solid
2020-08-06	mod_5	106592	1112949	Normal (pre-intervention)	solid
2020-08-06	mod_6	1620	8213	Cautious return	solid
2020-08-07	mod_2	17828	186087	Soc. Dist. + Travel Ban	solid
2020-08-07	mod_3	120804	1012216	No Intervention	solid
2020-08-07	mod_4	17856	190849	Moderate return	solid
2020-08-07	mod_5	108002	1079777	Normal (pre-intervention)	solid
2020-08-07	mod_6	1702	8903	Cautious return	solid
2020-08-08	mod_2	18491	197869	Soc. Dist. + Travel Ban	solid
2020-08-08	mod_3	121834	934539	No Intervention	solid
2020-08-08	mod_4	18516	205641	Moderate return	solid
2020-08-08	mod_5	109181	1009296	Normal (pre-intervention)	solid
2020-08-08	mod_6	1791	9591	Cautious return	solid
2020-08-09	mod_2	19197	224137	Soc. Dist. + Travel Ban	solid
2020-08-09	mod_3	122687	912364	No Intervention	solid
2020-08-09	mod_4	19284	219078	Moderate return	solid
2020-08-09	mod_5	110286	1002669	Normal (pre-intervention)	solid
2020-08-09	mod_6	1872	10284	Cautious return	solid
2020-08-10	mod_2	19866	232916	Soc. Dist. + Travel Ban	solid
2020-08-10	mod_3	123426	898325	No Intervention	solid
2020-08-10	mod_4	19954	230371	Moderate return	solid
2020-08-10	mod_5	111255	979467	Normal (pre-intervention)	solid
2020-08-10	mod_6	1980	10688	Cautious return	solid
2020-08-11	mod_2	20568	251395	Soc. Dist. + Travel Ban	solid
2020-08-11	mod_3	124008	823320	No Intervention	solid
2020-08-11	mod_4	20665	241479	Moderate return	solid
2020-08-11	mod_5	112113	897781	Normal (pre-intervention)	solid
2020-08-11	mod_6	2069	11089	Cautious return	solid
2020-08-12	mod_2	21263	261657	Soc. Dist. + Travel Ban	solid
2020-08-12	mod_3	124526	739488	No Intervention	solid
2020-08-12	mod_4	21363	261272	Moderate return	solid
2020-08-12	mod_5	112673	846277	Normal (pre-intervention)	solid
2020-08-12	mod_6	2173	9676	Cautious return	solid
2020-08-13	mod_2	21943	285259	Soc. Dist. + Travel Ban	solid
2020-08-13	mod_3	124836	718544	No Intervention	solid
2020-08-13	mod_4	22036	284743	Moderate return	solid
2020-08-13	mod_5	113284	828357	Normal (pre-intervention)	solid
2020-08-13	mod_6	2274	12447	Cautious return	solid
2020-08-14	mod_2	22603	290619	Soc. Dist. + Travel Ban	solid
2020-08-14	mod_3	125079	644677	No Intervention	solid
2020-08-14	mod_4	22718	294458	Moderate return	solid
2020-08-14	mod_5	113861	767452	Normal (pre-intervention)	solid
2020-08-14	mod_6	2380	10618	Cautious return	solid
2020-08-15	mod_2	23231	319078	Soc. Dist. + Travel Ban	solid
2020-08-15	mod_3	125300	608477	No Intervention	solid
2020-08-15	mod_4	23385	319039	Moderate return	solid
2020-08-15	mod_5	114157	745635	Normal (pre-intervention)	solid
2020-08-15	mod_6	2474	12616	Cautious return	solid
2020-08-16	mod_2	23927	323584	Soc. Dist. + Travel Ban	solid
2020-08-16	mod_3	125221	619456	No Intervention	solid
2020-08-16	mod_4	24051	344629	Moderate return	solid
2020-08-16	mod_5	114489	702098	Normal (pre-intervention)	solid
2020-08-16	mod_6	2596	12925	Cautious return	solid
2020-08-17	mod_2	24563	348719	Soc. Dist. + Travel Ban	solid
2020-08-17	mod_3	125084	504666	No Intervention	solid
2020-08-17	mod_4	24694	347509	Moderate return	solid
2020-08-17	mod_5	114596	588133	Normal (pre-intervention)	solid
2020-08-17	mod_6	2702	14080	Cautious return	solid
2020-08-18	mod_2	25162	359437	Soc. Dist. + Travel Ban	solid
2020-08-18	mod_3	124983	482744	No Intervention	solid
2020-08-18	mod_4	25313	359915	Moderate return	solid
2020-08-18	mod_5	114636	595164	Normal (pre-intervention)	solid
2020-08-18	mod_6	2821	13677	Cautious return	solid
2020-08-19	mod_2	25767	377776	Soc. Dist. + Travel Ban	solid
2020-08-19	mod_3	124540	472355	No Intervention	solid
2020-08-19	mod_4	25952	383554	Moderate return	solid
2020-08-19	mod_5	114570	532179	Normal (pre-intervention)	solid
2020-08-19	mod_6	2940	14328	Cautious return	solid
2020-08-20	mod_2	26362	398525	Soc. Dist. + Travel Ban	solid
2020-08-20	mod_3	124235	413794	No Intervention	solid
2020-08-20	mod_4	26577	399194	Moderate return	solid
2020-08-20	mod_5	114469	503065	Normal (pre-intervention)	solid
2020-08-20	mod_6	3028	15850	Cautious return	solid
2020-08-21	mod_2	26914	401169	Soc. Dist. + Travel Ban	solid
2020-08-21	mod_3	123692	384176	No Intervention	solid
2020-08-21	mod_4	27122	414701	Moderate return	solid
2020-08-21	mod_5	114242	460738	Normal (pre-intervention)	solid
2020-08-21	mod_6	3170	16437	Cautious return	solid
