Dates	variable	value	upper_ci	color	type
2020-06-17	mod_2	8162	41136	Soc. Dist. + Travel Ban	solid
2020-06-17	mod_3	16626	97575	No Intervention	solid
2020-06-17	mod_4	8094	41012	Moderate return	solid
2020-06-17	mod_5	14894	85820	Normal (pre-intervention)	solid
2020-06-17	mod_6	5937	28392	Cautious return	solid
2020-06-18	mod_2	8586	44484	Soc. Dist. + Travel Ban	solid
2020-06-18	mod_3	18692	112708	No Intervention	solid
2020-06-18	mod_4	8511	44263	Moderate return	solid
2020-06-18	mod_5	16625	98289	Normal (pre-intervention)	solid
2020-06-18	mod_6	6098	29669	Cautious return	solid
2020-06-19	mod_2	9040	47903	Soc. Dist. + Travel Ban	solid
2020-06-19	mod_3	21094	130863	No Intervention	solid
2020-06-19	mod_4	8954	47723	Moderate return	solid
2020-06-19	mod_5	18631	113425	Normal (pre-intervention)	solid
2020-06-19	mod_6	6255	30922	Cautious return	solid
2020-06-20	mod_2	9524	51565	Soc. Dist. + Travel Ban	solid
2020-06-20	mod_3	23902	152094	No Intervention	solid
2020-06-20	mod_4	9433	51380	Moderate return	solid
2020-06-20	mod_5	20958	130493	Normal (pre-intervention)	solid
2020-06-20	mod_6	6424	32385	Cautious return	solid
2020-06-21	mod_2	10054	55717	Soc. Dist. + Travel Ban	solid
2020-06-21	mod_3	27193	176067	No Intervention	solid
2020-06-21	mod_4	9951	55536	Moderate return	solid
2020-06-21	mod_5	23673	150703	Normal (pre-intervention)	solid
2020-06-21	mod_6	6595	33820	Cautious return	solid
2020-06-22	mod_2	10618	59917	Soc. Dist. + Travel Ban	solid
2020-06-22	mod_3	31038	205481	No Intervention	solid
2020-06-22	mod_4	10512	59673	Moderate return	solid
2020-06-22	mod_5	26841	174138	Normal (pre-intervention)	solid
2020-06-22	mod_6	6764	35415	Cautious return	solid
2020-06-23	mod_2	11220	64811	Soc. Dist. + Travel Ban	solid
2020-06-23	mod_3	35541	239215	No Intervention	solid
2020-06-23	mod_4	11105	64474	Moderate return	solid
2020-06-23	mod_5	30531	200788	Normal (pre-intervention)	solid
2020-06-23	mod_6	6947	36898	Cautious return	solid
2020-06-24	mod_2	11883	70021	Soc. Dist. + Travel Ban	solid
2020-06-24	mod_3	40826	278343	No Intervention	solid
2020-06-24	mod_4	11751	69993	Moderate return	solid
2020-06-24	mod_5	34842	232184	Normal (pre-intervention)	solid
2020-06-24	mod_6	7134	38590	Cautious return	solid
2020-06-25	mod_2	12597	75579	Soc. Dist. + Travel Ban	solid
2020-06-25	mod_3	46995	324282	No Intervention	solid
2020-06-25	mod_4	12455	75595	Moderate return	solid
2020-06-25	mod_5	39883	268876	Normal (pre-intervention)	solid
2020-06-25	mod_6	7323	40185	Cautious return	solid
2020-06-26	mod_2	13375	81227	Soc. Dist. + Travel Ban	solid
2020-06-26	mod_3	54215	376480	No Intervention	solid
2020-06-26	mod_4	13226	81663	Moderate return	solid
2020-06-26	mod_5	45744	310657	Normal (pre-intervention)	solid
2020-06-26	mod_6	7520	41879	Cautious return	solid
2020-06-27	mod_2	14221	88148	Soc. Dist. + Travel Ban	solid
2020-06-27	mod_3	62625	438752	No Intervention	solid
2020-06-27	mod_4	14061	87977	Moderate return	solid
2020-06-27	mod_5	52579	359953	Normal (pre-intervention)	solid
2020-06-27	mod_6	7725	43644	Cautious return	solid
2020-06-28	mod_2	15146	95177	Soc. Dist. + Travel Ban	solid
2020-06-28	mod_3	72383	511893	No Intervention	solid
2020-06-28	mod_4	14971	95238	Moderate return	solid
2020-06-28	mod_5	60503	417740	Normal (pre-intervention)	solid
2020-06-28	mod_6	7935	45556	Cautious return	solid
2020-06-29	mod_2	16155	103305	Soc. Dist. + Travel Ban	solid
2020-06-29	mod_3	83671	596081	No Intervention	solid
2020-06-29	mod_4	15959	103312	Moderate return	solid
2020-06-29	mod_5	69666	482528	Normal (pre-intervention)	solid
2020-06-29	mod_6	8156	47356	Cautious return	solid
2020-06-30	mod_2	17256	111468	Soc. Dist. + Travel Ban	solid
2020-06-30	mod_3	96677	695327	No Intervention	solid
2020-06-30	mod_4	17034	111479	Moderate return	solid
2020-06-30	mod_5	80213	558601	Normal (pre-intervention)	solid
2020-06-30	mod_6	8384	49475	Cautious return	solid
2020-07-01	mod_2	18475	120518	Soc. Dist. + Travel Ban	solid
2020-07-01	mod_3	111597	810205	No Intervention	solid
2020-07-01	mod_4	18218	121070	Moderate return	solid
2020-07-01	mod_5	92314	646727	Normal (pre-intervention)	solid
2020-07-01	mod_6	8620	51413	Cautious return	solid
2020-07-02	mod_2	19798	130323	Soc. Dist. + Travel Ban	solid
2020-07-02	mod_3	128608	948213	No Intervention	solid
2020-07-02	mod_4	19510	131199	Moderate return	solid
2020-07-02	mod_5	106102	750350	Normal (pre-intervention)	solid
2020-07-02	mod_6	8867	53376	Cautious return	solid
2020-07-03	mod_2	21246	141099	Soc. Dist. + Travel Ban	solid
2020-07-03	mod_3	147913	1106812	No Intervention	solid
2020-07-03	mod_4	20929	141624	Moderate return	solid
2020-07-03	mod_5	121763	867990	Normal (pre-intervention)	solid
2020-07-03	mod_6	9126	55748	Cautious return	solid
2020-07-04	mod_2	22850	153228	Soc. Dist. + Travel Ban	solid
2020-07-04	mod_3	169709	1285186	No Intervention	solid
2020-07-04	mod_4	22490	153794	Moderate return	solid
2020-07-04	mod_5	139450	1007176	Normal (pre-intervention)	solid
2020-07-04	mod_6	9398	58071	Cautious return	solid
2020-07-05	mod_2	24602	165671	Soc. Dist. + Travel Ban	solid
2020-07-05	mod_3	194173	1499524	No Intervention	solid
2020-07-05	mod_4	24203	166460	Moderate return	solid
2020-07-05	mod_5	159293	1161716	Normal (pre-intervention)	solid
2020-07-05	mod_6	9686	60585	Cautious return	solid
2020-07-06	mod_2	26533	179800	Soc. Dist. + Travel Ban	solid
2020-07-06	mod_3	221508	1744818	No Intervention	solid
2020-07-06	mod_4	26086	180617	Moderate return	solid
2020-07-06	mod_5	181535	1348259	Normal (pre-intervention)	solid
2020-07-06	mod_6	9982	63129	Cautious return	solid
2020-07-07	mod_2	28660	194948	Soc. Dist. + Travel Ban	solid
2020-07-07	mod_3	251864	2028121	No Intervention	solid
2020-07-07	mod_4	28169	195957	Moderate return	solid
2020-07-07	mod_5	206235	1561727	Normal (pre-intervention)	solid
2020-07-07	mod_6	10293	65576	Cautious return	solid
2020-07-08	mod_2	30998	211577	Soc. Dist. + Travel Ban	solid
2020-07-08	mod_3	285401	2351718	No Intervention	solid
2020-07-08	mod_4	30444	212666	Moderate return	solid
2020-07-08	mod_5	233592	1803469	Normal (pre-intervention)	solid
2020-07-08	mod_6	10619	68378	Cautious return	solid
2020-07-09	mod_2	33544	229566	Soc. Dist. + Travel Ban	solid
2020-07-09	mod_3	322241	2729838	No Intervention	solid
2020-07-09	mod_4	32950	229604	Moderate return	solid
2020-07-09	mod_5	263700	2086506	Normal (pre-intervention)	solid
2020-07-09	mod_6	10961	71281	Cautious return	solid
2020-07-10	mod_2	36334	249156	Soc. Dist. + Travel Ban	solid
2020-07-10	mod_3	362547	3157883	No Intervention	solid
2020-07-10	mod_4	35701	249333	Moderate return	solid
2020-07-10	mod_5	296691	2405666	Normal (pre-intervention)	solid
2020-07-10	mod_6	11323	74137	Cautious return	solid
2020-07-11	mod_2	39390	270144	Soc. Dist. + Travel Ban	solid
2020-07-11	mod_3	406356	3647953	No Intervention	solid
2020-07-11	mod_4	38719	270720	Moderate return	solid
2020-07-11	mod_5	332682	2781177	Normal (pre-intervention)	solid
2020-07-11	mod_6	11698	76805	Cautious return	solid
2020-07-12	mod_2	42743	293185	Soc. Dist. + Travel Ban	solid
2020-07-12	mod_3	453730	4207159	No Intervention	solid
2020-07-12	mod_4	42015	293450	Moderate return	solid
2020-07-12	mod_5	371748	3196389	Normal (pre-intervention)	solid
2020-07-12	mod_6	12093	80051	Cautious return	solid
2020-07-13	mod_2	46385	318465	Soc. Dist. + Travel Ban	solid
2020-07-13	mod_3	504781	4840137	No Intervention	solid
2020-07-13	mod_4	45626	318227	Moderate return	solid
2020-07-13	mod_5	413971	3667042	Normal (pre-intervention)	solid
2020-07-13	mod_6	12507	83512	Cautious return	solid
2020-07-14	mod_2	50384	346169	Soc. Dist. + Travel Ban	solid
2020-07-14	mod_3	559555	5551347	No Intervention	solid
2020-07-14	mod_4	49569	345848	Moderate return	solid
2020-07-14	mod_5	459412	4198550	Normal (pre-intervention)	solid
2020-07-14	mod_6	12953	86908	Cautious return	solid
2020-07-15	mod_2	54736	374655	Soc. Dist. + Travel Ban	solid
2020-07-15	mod_3	618016	6331630	No Intervention	solid
2020-07-15	mod_4	53870	376691	Moderate return	solid
2020-07-15	mod_5	508142	4802578	Normal (pre-intervention)	solid
2020-07-15	mod_6	13415	90257	Cautious return	solid
2020-07-16	mod_2	59469	407335	Soc. Dist. + Travel Ban	solid
2020-07-16	mod_3	680252	7187072	No Intervention	solid
2020-07-16	mod_4	58560	409309	Moderate return	solid
2020-07-16	mod_5	560140	5464914	Normal (pre-intervention)	solid
2020-07-16	mod_6	13910	93656	Cautious return	solid
2020-07-17	mod_2	64605	442918	Soc. Dist. + Travel Ban	solid
2020-07-17	mod_3	746338	8092217	No Intervention	solid
2020-07-17	mod_4	63640	444607	Moderate return	solid
2020-07-17	mod_5	615449	6211516	Normal (pre-intervention)	solid
2020-07-17	mod_6	14431	97742	Cautious return	solid
2020-07-18	mod_2	70159	480044	Soc. Dist. + Travel Ban	solid
2020-07-18	mod_3	815998	9070325	No Intervention	solid
2020-07-18	mod_4	69150	484182	Moderate return	solid
2020-07-18	mod_5	674021	6998202	Normal (pre-intervention)	solid
2020-07-18	mod_6	14991	101519	Cautious return	solid
2020-07-19	mod_2	76166	522577	Soc. Dist. + Travel Ban	solid
2020-07-19	mod_3	889365	10081670	No Intervention	solid
2020-07-19	mod_4	75097	525210	Moderate return	solid
2020-07-19	mod_5	735929	7868985	Normal (pre-intervention)	solid
2020-07-19	mod_6	15580	105906	Cautious return	solid
2020-07-20	mod_2	82666	566969	Soc. Dist. + Travel Ban	solid
2020-07-20	mod_3	966346	11128291	No Intervention	solid
2020-07-20	mod_4	81524	569752	Moderate return	solid
2020-07-20	mod_5	801083	8794737	Normal (pre-intervention)	solid
2020-07-20	mod_6	16205	110348	Cautious return	solid
2020-07-21	mod_2	89639	616283	Soc. Dist. + Travel Ban	solid
2020-07-21	mod_3	1046779	12202203	No Intervention	solid
2020-07-21	mod_4	88425	619755	Moderate return	solid
2020-07-21	mod_5	869461	9737958	Normal (pre-intervention)	solid
2020-07-21	mod_6	16864	114147	Cautious return	solid
2020-07-22	mod_2	97148	672153	Soc. Dist. + Travel Ban	solid
2020-07-22	mod_3	1130693	13318552	No Intervention	solid
2020-07-22	mod_4	95846	672143	Moderate return	solid
2020-07-22	mod_5	940949	10748165	Normal (pre-intervention)	solid
2020-07-22	mod_6	17561	119400	Cautious return	solid
2020-07-23	mod_2	105181	727618	Soc. Dist. + Travel Ban	solid
2020-07-23	mod_3	1217961	14453728	No Intervention	solid
2020-07-23	mod_4	103813	731033	Moderate return	solid
2020-07-23	mod_5	1015560	11813385	Normal (pre-intervention)	solid
2020-07-23	mod_6	18300	124281	Cautious return	solid
2020-07-24	mod_2	113770	791620	Soc. Dist. + Travel Ban	solid
2020-07-24	mod_3	1308367	15620408	No Intervention	solid
2020-07-24	mod_4	112337	795969	Moderate return	solid
2020-07-24	mod_5	1093213	12894747	Normal (pre-intervention)	solid
2020-07-24	mod_6	19084	130204	Cautious return	solid
2020-07-25	mod_2	122950	860862	Soc. Dist. + Travel Ban	solid
2020-07-25	mod_3	1401937	16829922	No Intervention	solid
2020-07-25	mod_4	121435	862883	Moderate return	solid
2020-07-25	mod_5	1173749	13979366	Normal (pre-intervention)	solid
2020-07-25	mod_6	19914	134681	Cautious return	solid
2020-07-26	mod_2	132709	934170	Soc. Dist. + Travel Ban	solid
2020-07-26	mod_3	1498500	18056180	No Intervention	solid
2020-07-26	mod_4	131130	936308	Moderate return	solid
2020-07-26	mod_5	1257119	15097680	Normal (pre-intervention)	solid
2020-07-26	mod_6	20794	140284	Cautious return	solid
2020-07-27	mod_2	143091	1016252	Soc. Dist. + Travel Ban	solid
2020-07-27	mod_3	1597917	19333222	No Intervention	solid
2020-07-27	mod_4	141451	1020802	Moderate return	solid
2020-07-27	mod_5	1343230	16283193	Normal (pre-intervention)	solid
2020-07-27	mod_6	21723	145940	Cautious return	solid
2020-07-28	mod_2	154114	1103311	Soc. Dist. + Travel Ban	solid
2020-07-28	mod_3	1700007	20588214	No Intervention	solid
2020-07-28	mod_4	152381	1104300	Moderate return	solid
2020-07-28	mod_5	1431889	17472340	Normal (pre-intervention)	solid
2020-07-28	mod_6	22719	151760	Cautious return	solid
2020-07-29	mod_2	165754	1195289	Soc. Dist. + Travel Ban	solid
2020-07-29	mod_3	1804722	21832543	No Intervention	solid
2020-07-29	mod_4	163965	1201751	Moderate return	solid
2020-07-29	mod_5	1523027	18671065	Normal (pre-intervention)	solid
2020-07-29	mod_6	23771	158338	Cautious return	solid
2020-07-30	mod_2	178058	1295055	Soc. Dist. + Travel Ban	solid
2020-07-30	mod_3	1911846	23095947	No Intervention	solid
2020-07-30	mod_4	176216	1305657	Moderate return	solid
2020-07-30	mod_5	1616588	19889747	Normal (pre-intervention)	solid
2020-07-30	mod_6	24872	163791	Cautious return	solid
2020-07-31	mod_2	191020	1406412	Soc. Dist. + Travel Ban	solid
2020-07-31	mod_3	2021230	24394975	No Intervention	solid
2020-07-31	mod_4	189137	1414327	Moderate return	solid
2020-07-31	mod_5	1712463	21104879	Normal (pre-intervention)	solid
2020-07-31	mod_6	26039	171652	Cautious return	solid
2020-08-01	mod_2	204678	1526880	Soc. Dist. + Travel Ban	solid
2020-08-01	mod_3	2132639	25582717	No Intervention	solid
2020-08-01	mod_4	202749	1532932	Moderate return	solid
2020-08-01	mod_5	1810379	22304611	Normal (pre-intervention)	solid
2020-08-01	mod_6	27276	177994	Cautious return	solid
2020-08-02	mod_2	218989	1656835	Soc. Dist. + Travel Ban	solid
2020-08-02	mod_3	2246022	26793307	No Intervention	solid
2020-08-02	mod_4	217044	1664153	Moderate return	solid
2020-08-02	mod_5	1910312	23510175	Normal (pre-intervention)	solid
2020-08-02	mod_6	28583	186069	Cautious return	solid
2020-08-03	mod_2	233990	1797390	Soc. Dist. + Travel Ban	solid
2020-08-03	mod_3	2361202	27930003	No Intervention	solid
2020-08-03	mod_4	232024	1806292	Moderate return	solid
2020-08-03	mod_5	2012077	24687404	Normal (pre-intervention)	solid
2020-08-03	mod_6	29975	193052	Cautious return	solid
2020-08-04	mod_2	249685	1946139	Soc. Dist. + Travel Ban	solid
2020-08-04	mod_3	2478055	29072326	No Intervention	solid
2020-08-04	mod_4	247740	1960248	Moderate return	solid
2020-08-04	mod_5	2115651	25874974	Normal (pre-intervention)	solid
2020-08-04	mod_6	31438	200813	Cautious return	solid
2020-08-05	mod_2	266087	2111487	Soc. Dist. + Travel Ban	solid
2020-08-05	mod_3	2596400	30159946	No Intervention	solid
2020-08-05	mod_4	264111	2118740	Moderate return	solid
2020-08-05	mod_5	2220769	27007183	Normal (pre-intervention)	solid
2020-08-05	mod_6	32969	209850	Cautious return	solid
2020-08-06	mod_2	283211	2288208	Soc. Dist. + Travel Ban	solid
2020-08-06	mod_3	2716064	31211260	No Intervention	solid
2020-08-06	mod_4	281268	2293025	Moderate return	solid
2020-08-06	mod_5	2327361	28120132	Normal (pre-intervention)	solid
2020-08-06	mod_6	34589	218063	Cautious return	solid
2020-08-07	mod_2	301039	2474295	Soc. Dist. + Travel Ban	solid
2020-08-07	mod_3	2836868	32223476	No Intervention	solid
2020-08-07	mod_4	299124	2483874	Moderate return	solid
2020-08-07	mod_5	2435363	29199909	Normal (pre-intervention)	solid
2020-08-07	mod_6	36291	226966	Cautious return	solid
2020-08-08	mod_2	319530	2672164	Soc. Dist. + Travel Ban	solid
2020-08-08	mod_3	2958702	33158015	No Intervention	solid
2020-08-08	mod_4	317640	2689515	Moderate return	solid
2020-08-08	mod_5	2544544	30209205	Normal (pre-intervention)	solid
2020-08-08	mod_6	38082	236557	Cautious return	solid
2020-08-09	mod_2	338727	2896301	Soc. Dist. + Travel Ban	solid
2020-08-09	mod_3	3081389	34070379	No Intervention	solid
2020-08-09	mod_4	336924	2908593	Moderate return	solid
2020-08-09	mod_5	2654830	31211874	Normal (pre-intervention)	solid
2020-08-09	mod_6	39954	246841	Cautious return	solid
2020-08-10	mod_2	358593	3129217	Soc. Dist. + Travel Ban	solid
2020-08-10	mod_3	3204815	34968704	No Intervention	solid
2020-08-10	mod_4	356878	3138964	Moderate return	solid
2020-08-10	mod_5	2766085	32191341	Normal (pre-intervention)	solid
2020-08-10	mod_6	41934	257529	Cautious return	solid
2020-08-11	mod_2	379161	3380612	Soc. Dist. + Travel Ban	solid
2020-08-11	mod_3	3328823	35792024	No Intervention	solid
2020-08-11	mod_4	377543	3380443	Moderate return	solid
2020-08-11	mod_5	2878198	33089122	Normal (pre-intervention)	solid
2020-08-11	mod_6	44003	268618	Cautious return	solid
2020-08-12	mod_2	400424	3642269	Soc. Dist. + Travel Ban	solid
2020-08-12	mod_3	3453349	36531512	No Intervention	solid
2020-08-12	mod_4	398906	3641715	Moderate return	solid
2020-08-12	mod_5	2990871	33935399	Normal (pre-intervention)	solid
2020-08-12	mod_6	46176	278294	Cautious return	solid
2020-08-13	mod_2	422367	3927528	Soc. Dist. + Travel Ban	solid
2020-08-13	mod_3	3578185	37250056	No Intervention	solid
2020-08-13	mod_4	420942	3926458	Moderate return	solid
2020-08-13	mod_5	3104155	34763756	Normal (pre-intervention)	solid
2020-08-13	mod_6	48450	290741	Cautious return	solid
2020-08-14	mod_2	444970	4218147	Soc. Dist. + Travel Ban	solid
2020-08-14	mod_3	3703264	37894733	No Intervention	solid
2020-08-14	mod_4	443660	4220916	Moderate return	solid
2020-08-14	mod_5	3218016	35531208	Normal (pre-intervention)	solid
2020-08-14	mod_6	50830	301359	Cautious return	solid
2020-08-15	mod_2	468201	4537225	Soc. Dist. + Travel Ban	solid
2020-08-15	mod_3	3828564	38503210	No Intervention	solid
2020-08-15	mod_4	467045	4539955	Moderate return	solid
2020-08-15	mod_5	3332173	36276843	Normal (pre-intervention)	solid
2020-08-15	mod_6	53304	313975	Cautious return	solid
2020-08-16	mod_2	492128	4860809	Soc. Dist. + Travel Ban	solid
2020-08-16	mod_3	3953785	39122666	No Intervention	solid
2020-08-16	mod_4	491096	4884584	Moderate return	solid
2020-08-16	mod_5	3446662	36978941	Normal (pre-intervention)	solid
2020-08-16	mod_6	55900	326900	Cautious return	solid
2020-08-17	mod_2	516691	5209528	Soc. Dist. + Travel Ban	solid
2020-08-17	mod_3	4078869	39627332	No Intervention	solid
2020-08-17	mod_4	515790	5232093	Moderate return	solid
2020-08-17	mod_5	3561258	37567074	Normal (pre-intervention)	solid
2020-08-17	mod_6	58602	340980	Cautious return	solid
2020-08-18	mod_2	541853	5568965	Soc. Dist. + Travel Ban	solid
2020-08-18	mod_3	4203852	40110076	No Intervention	solid
2020-08-18	mod_4	541103	5592008	Moderate return	solid
2020-08-18	mod_5	3675894	38162238	Normal (pre-intervention)	solid
2020-08-18	mod_6	61423	354657	Cautious return	solid
2020-08-19	mod_2	567620	5946741	Soc. Dist. + Travel Ban	solid
2020-08-19	mod_3	4328392	40582431	No Intervention	solid
2020-08-19	mod_4	567055	5975562	Moderate return	solid
2020-08-19	mod_5	3790464	38694417	Normal (pre-intervention)	solid
2020-08-19	mod_6	64363	368985	Cautious return	solid
2020-08-20	mod_2	593982	6345266	Soc. Dist. + Travel Ban	solid
2020-08-20	mod_3	4452627	40996225	No Intervention	solid
2020-08-20	mod_4	593632	6374756	Moderate return	solid
