date	value	incidence	scenario	lower_ci	upper_ci
2021-05-08	1351362	NA	Observed	NA	NA
2021-05-09	1380259	28897	Observed	NA	NA
2021-05-10	1409237	28978	Observed	NA	NA
2021-05-11	1438509	29272	Observed	NA	NA
2021-05-12	1468864	30355	Observed	NA	NA
2021-05-13	1499485	30621	Observed	NA	NA
2021-05-14	1531377	31892	Observed	NA	NA
2021-05-15	1565035	33658	Observed	NA	NA
2021-05-16	1598216	33181	Observed	NA	NA
2021-05-17	1631291	33075	Observed	NA	NA
2021-05-18	1664350	33059	Observed	NA	NA
2021-05-19	1699225	34875	Observed	NA	NA
2021-05-20	1734804	35579	Observed	NA	NA
2021-05-21	1770988	36184	Observed	NA	NA
2021-05-22	1806861	35873	Observed	NA	NA
2021-05-23	1842344	35483	Observed	NA	NA
2021-05-24	1877211	34867	Observed	NA	NA
2021-05-25	1911496	34285	Observed	NA	NA
2021-05-26	1945260	33764	Observed	NA	NA
2021-05-27	1978621	33361	Observed	NA	NA
2021-05-28	2009700	31079	Observed	NA	NA
2021-05-29	2039716	30016	Observed	NA	NA
2021-05-30	2068580	28864	Observed	NA	NA
2021-05-31	2096516	27936	Observed	NA	NA
2021-06-01	2123029	26513	Observed	NA	NA
2021-06-02	2148346	25317	Observed	NA	NA
2021-06-03	2172751	24405	Observed	NA	NA
2021-06-04	2195402	22651	Observed	NA	NA
2021-06-05	2216812	21410	Observed	NA	NA
2021-06-06	2237233	20421	Observed	NA	NA
2021-06-07	2256681	19448	Observed	NA	NA
2021-06-08	2274704	18023	Observed	NA	NA
2021-06-09	2292025	17321	Observed	NA	NA
2021-06-10	2308838	16813	Observed	NA	NA
2021-06-11	2324597	15759	Observed	NA	NA
2021-06-12	2339705	15108	Observed	NA	NA
2021-06-13	2353721	14016	Observed	NA	NA
2021-06-14	2366493	12772	Observed	NA	NA
2021-06-15	2378298	11805	Observed	NA	NA
2021-06-16	2388746	10448	Observed	NA	NA
2021-06-17	2397864	9118	Observed	NA	NA
2021-06-18	2406497	8633	Observed	NA	NA
2021-06-19	2414680	8183	Observed	NA	NA
2021-06-20	2422497	7817	Observed	NA	NA
2021-06-21	2429924	7427	Observed	NA	NA
2021-06-22	2435703	NA	No intervention	2287592	2590048
2021-06-23	2441879	6176	No intervention	2263143	2628433
2021-06-24	2447981	6102	No intervention	2243596	2663383
